run_id,facility_id,drug_id,factor,factor_value,weight_contribution
L2-2026-01,PKM-016,OBT-006,days_of_stock,7.3,0.5634
L2-2026-01,PKM-016,OBT-006,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-007,drug_category,emergency,1.0986
L2-2026-01,PKM-016,OBT-007,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-007,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-007,days_of_stock,60.0,0.0
L2-2026-01,PKM-016,OBT-007,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-008,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-008,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-008,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-008,days_of_stock,76.4,0.0
L2-2026-01,PKM-016,OBT-008,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-009,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-009,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-009,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-009,days_of_stock,71.4,0.0
L2-2026-01,PKM-016,OBT-009,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-010,drug_category,emergency,1.0986
L2-2026-01,PKM-016,OBT-010,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-010,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-010,days_of_stock,120.0,0.0
L2-2026-01,PKM-016,OBT-010,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-011,drug_category,emergency,1.0986
L2-2026-01,PKM-016,OBT-011,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-011,stockout_history,1,0.1823
L2-2026-01,PKM-016,OBT-011,days_of_stock,0.0,0.6931
L2-2026-01,PKM-016,OBT-011,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-012,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-012,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-012,stockout_history,1,0.1823
L2-2026-01,PKM-016,OBT-012,days_of_stock,0.0,0.6931
L2-2026-01,PKM-016,OBT-012,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-013,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-013,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-013,days_of_stock,21.5,0.2495
L2-2026-01,PKM-016,OBT-013,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-014,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-014,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-014,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-014,days_of_stock,32.7,0.0
L2-2026-01,PKM-016,OBT-014,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-015,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-015,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-015,days_of_stock,0.0,0.6931
L2-2026-01,PKM-016,OBT-015,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-016,OBT-016,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-016,stockout_history,1,0.1823
L2-2026-01,PKM-016,OBT-016,days_of_stock,0.0,0.6931
L2-2026-01,PKM-016,OBT-016,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-016,OBT-017,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-017,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-017,days_of_stock,23.2,0.2043
L2-2026-01,PKM-016,OBT-017,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-018,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-018,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-018,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-018,days_of_stock,30.0,0.0
L2-2026-01,PKM-016,OBT-018,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-021,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-021,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-021,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-021,days_of_stock,60.0,0.0
L2-2026-01,PKM-016,OBT-021,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-022,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-022,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-022,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-022,days_of_stock,52.5,0.0
L2-2026-01,PKM-016,OBT-022,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-023,drug_category,routine,0.0
L2-2026-01,PKM-016,OBT-023,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-023,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-023,days_of_stock,67.5,0.0
L2-2026-01,PKM-016,OBT-023,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-016,OBT-024,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-024,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-024,days_of_stock,1.1,0.6746
L2-2026-01,PKM-016,OBT-024,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-025,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-025,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-025,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-025,days_of_stock,60.0,0.0
L2-2026-01,PKM-016,OBT-025,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-026,drug_category,routine,0.0
L2-2026-01,PKM-016,OBT-026,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-026,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-026,days_of_stock,45.0,0.0
L2-2026-01,PKM-016,OBT-026,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-027,drug_category,routine,0.0
L2-2026-01,PKM-016,OBT-027,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-027,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-027,days_of_stock,45.9,0.0
L2-2026-01,PKM-016,OBT-027,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-028,drug_category,routine,0.0
L2-2026-01,PKM-016,OBT-028,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-028,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-028,days_of_stock,30.0,0.0
L2-2026-01,PKM-016,OBT-028,regional_mmr,257.7,0.3571
L2-2026-01,PKM-017,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-017,OBT-001,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-001,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-001,days_of_stock,112.0,0.0
L2-2026-01,PKM-017,OBT-001,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-017,OBT-002,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-002,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-002,days_of_stock,120.0,0.0
L2-2026-01,PKM-017,OBT-002,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-017,OBT-003,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-003,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-003,days_of_stock,75.0,0.0
L2-2026-01,PKM-017,OBT-003,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-017,OBT-004,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-004,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-004,days_of_stock,98.4,0.0
L2-2026-01,PKM-017,OBT-004,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-005,drug_category,routine,0.0
L2-2026-01,PKM-017,OBT-005,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-005,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-005,days_of_stock,133.3,0.0
L2-2026-01,PKM-017,OBT-005,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-006,drug_category,routine,0.0
L2-2026-01,PKM-017,OBT-006,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-006,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-006,days_of_stock,133.3,0.0
L2-2026-01,PKM-017,OBT-006,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-007,drug_category,emergency,1.0986
L2-2026-01,PKM-017,OBT-007,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-007,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-007,days_of_stock,60.0,0.0
L2-2026-01,PKM-017,OBT-007,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-008,drug_category,essential,0.6931
L2-2026-01,PKM-017,OBT-008,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-008,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-008,days_of_stock,63.0,0.0
L2-2026-01,PKM-017,OBT-008,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-009,drug_category,essential,0.6931
L2-2026-01,PKM-017,OBT-009,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-009,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-009,days_of_stock,60.0,0.0
L2-2026-01,PKM-017,OBT-009,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-010,drug_category,emergency,1.0986
L2-2026-01,PKM-017,OBT-010,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-010,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-010,days_of_stock,60.0,0.0
L2-2026-01,PKM-017,OBT-010,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-017,OBT-013,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-013,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-013,days_of_stock,44.4,0.0
L2-2026-01,PKM-017,OBT-013,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-014,drug_category,essential,0.6931
L2-2026-01,PKM-017,OBT-014,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-014,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-014,days_of_stock,60.0,0.0
L2-2026-01,PKM-017,OBT-014,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-017,OBT-015,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-015,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-015,days_of_stock,37.5,0.0
L2-2026-01,PKM-017,OBT-015,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-017,OBT-016,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-016,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-016,days_of_stock,38.6,0.0
L2-2026-01,PKM-017,OBT-016,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-017,OBT-017,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-017,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-017,days_of_stock,375.0,0.0
L2-2026-01,PKM-017,OBT-017,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-017,OBT-024,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-024,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-024,days_of_stock,38.0,0.0
L2-2026-01,PKM-017,OBT-024,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-025,drug_category,essential,0.6931
L2-2026-01,PKM-017,OBT-025,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-025,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-025,days_of_stock,30.0,0.0
L2-2026-01,PKM-017,OBT-025,regional_mmr,311.0,0.4173
L2-2026-01,PKM-017,OBT-028,drug_category,routine,0.0
L2-2026-01,PKM-017,OBT-028,accessibility,3,0.0
L2-2026-01,PKM-017,OBT-028,stockout_history,0,0.0
L2-2026-01,PKM-017,OBT-028,days_of_stock,60.0,0.0
L2-2026-01,PKM-017,OBT-028,regional_mmr,311.0,0.4173
L2-2026-01,PKM-018,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-018,OBT-001,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-001,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-001,days_of_stock,30.7,0.0
L2-2026-01,PKM-018,OBT-001,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-018,OBT-002,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-002,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-002,days_of_stock,32.7,0.0
L2-2026-01,PKM-018,OBT-002,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-018,OBT-003,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-003,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-003,days_of_stock,61.2,0.0
L2-2026-01,PKM-018,OBT-003,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-018,OBT-004,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-004,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-004,days_of_stock,7.9,0.552
L2-2026-01,PKM-018,OBT-004,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-005,drug_category,routine,0.0
L2-2026-01,PKM-018,OBT-005,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-005,stockout_history,1,0.1823
L2-2026-01,PKM-018,OBT-005,days_of_stock,0.0,0.6931
L2-2026-01,PKM-018,OBT-005,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-006,drug_category,routine,0.0
L2-2026-01,PKM-018,OBT-006,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-006,stockout_history,1,0.1823
L2-2026-01,PKM-018,OBT-006,days_of_stock,0.0,0.6931
L2-2026-01,PKM-018,OBT-006,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-007,drug_category,emergency,1.0986
L2-2026-01,PKM-018,OBT-007,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-007,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-007,days_of_stock,30.0,0.0
L2-2026-01,PKM-018,OBT-007,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-008,drug_category,essential,0.6931
L2-2026-01,PKM-018,OBT-008,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-008,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-008,days_of_stock,77.1,0.0
L2-2026-01,PKM-018,OBT-008,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-009,drug_category,essential,0.6931
L2-2026-01,PKM-018,OBT-009,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-009,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-009,days_of_stock,65.0,0.0
L2-2026-01,PKM-018,OBT-009,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-010,drug_category,emergency,1.0986
L2-2026-01,PKM-018,OBT-010,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-010,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-010,days_of_stock,30.0,0.0
L2-2026-01,PKM-018,OBT-010,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-018,OBT-013,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-013,stockout_history,1,0.1823
L2-2026-01,PKM-018,OBT-013,days_of_stock,67.2,0.0
L2-2026-01,PKM-018,OBT-013,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-014,drug_category,essential,0.6931
L2-2026-01,PKM-018,OBT-014,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-014,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-014,days_of_stock,110.0,0.0
L2-2026-01,PKM-018,OBT-014,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-018,OBT-015,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-015,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-015,days_of_stock,48.0,0.0
L2-2026-01,PKM-018,OBT-015,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-018,OBT-016,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-016,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-016,days_of_stock,54.0,0.0
L2-2026-01,PKM-018,OBT-016,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-018,OBT-017,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-017,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-017,days_of_stock,130.0,0.0
L2-2026-01,PKM-018,OBT-017,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-018,OBT-024,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-024,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-024,days_of_stock,26.0,0.1252
L2-2026-01,PKM-018,OBT-024,regional_mmr,343.2,0.452
L2-2026-01,PKM-018,OBT-025,drug_category,essential,0.6931
L2-2026-01,PKM-018,OBT-025,accessibility,2,0.1823
L2-2026-01,PKM-018,OBT-025,stockout_history,0,0.0
L2-2026-01,PKM-018,OBT-025,days_of_stock,60.0,0.0
L2-2026-01,PKM-018,OBT-025,regional_mmr,343.2,0.452
L2-2026-01,PKM-019,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-001,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-001,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-001,days_of_stock,32.9,0.0
L2-2026-01,PKM-019,OBT-001,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-002,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-002,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-002,days_of_stock,37.5,0.0
L2-2026-01,PKM-019,OBT-002,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-003,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-003,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-003,days_of_stock,14.2,0.4231
L2-2026-01,PKM-019,OBT-003,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-004,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-004,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-004,days_of_stock,36.1,0.0
L2-2026-01,PKM-019,OBT-004,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-005,drug_category,routine,0.0
L2-2026-01,PKM-019,OBT-005,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-005,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-005,days_of_stock,75.0,0.0
L2-2026-01,PKM-019,OBT-005,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-006,drug_category,routine,0.0
L2-2026-01,PKM-019,OBT-006,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-006,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-006,days_of_stock,75.0,0.0
L2-2026-01,PKM-019,OBT-006,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-008,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-008,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-008,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-008,days_of_stock,31.8,0.0
L2-2026-01,PKM-019,OBT-008,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-009,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-009,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-009,stockout_history,1,0.1823
L2-2026-01,PKM-019,OBT-009,days_of_stock,0.0,0.6931
L2-2026-01,PKM-019,OBT-009,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-012,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-012,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-012,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-012,days_of_stock,31.7,0.0
L2-2026-01,PKM-019,OBT-012,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-013,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-013,stockout_history,1,0.1823
L2-2026-01,PKM-019,OBT-013,days_of_stock,0.0,0.6931
L2-2026-01,PKM-019,OBT-013,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-014,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-014,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-014,stockout_history,1,0.1823
L2-2026-01,PKM-019,OBT-014,days_of_stock,0.0,0.6931
L2-2026-01,PKM-019,OBT-014,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-015,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-015,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-015,days_of_stock,330.0,0.0
L2-2026-01,PKM-019,OBT-015,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-019,OBT-016,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-016,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-016,days_of_stock,337.5,0.0
L2-2026-01,PKM-019,OBT-016,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-019,OBT-017,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-017,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-017,days_of_stock,62.5,0.0
L2-2026-01,PKM-019,OBT-017,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-021,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-021,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-021,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-021,days_of_stock,30.0,0.0
L2-2026-01,PKM-019,OBT-021,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-022,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-022,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-022,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-022,days_of_stock,39.0,0.0
L2-2026-01,PKM-019,OBT-022,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-023,drug_category,routine,0.0
L2-2026-01,PKM-019,OBT-023,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-023,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-023,days_of_stock,90.0,0.0
L2-2026-01,PKM-019,OBT-023,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-019,OBT-024,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-024,stockout_history,1,0.1823
L2-2026-01,PKM-019,OBT-024,days_of_stock,0.0,0.6931
L2-2026-01,PKM-019,OBT-024,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-025,drug_category,essential,0.6931
L2-2026-01,PKM-019,OBT-025,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-025,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-025,days_of_stock,84.7,0.0
L2-2026-01,PKM-019,OBT-025,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-026,drug_category,routine,0.0
L2-2026-01,PKM-019,OBT-026,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-026,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-026,days_of_stock,54.0,0.0
L2-2026-01,PKM-019,OBT-026,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-027,drug_category,routine,0.0
L2-2026-01,PKM-019,OBT-027,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-027,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-027,days_of_stock,25.0,0.1542
L2-2026-01,PKM-019,OBT-027,regional_mmr,328.2,0.436
L2-2026-01,PKM-019,OBT-028,drug_category,routine,0.0
L2-2026-01,PKM-019,OBT-028,accessibility,2,0.1823
L2-2026-01,PKM-019,OBT-028,stockout_history,0,0.0
L2-2026-01,PKM-019,OBT-028,days_of_stock,60.0,0.0
L2-2026-01,PKM-019,OBT-028,regional_mmr,328.2,0.436
L2-2026-01,PKM-020,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-020,OBT-001,accessibility,1,0.4055
L2-2026-01,PKM-020,OBT-001,stockout_history,0,0.0
L2-2026-01,PKM-020,OBT-001,days_of_stock,85.5,0.0
L2-2026-01,PKM-020,OBT-001,regional_mmr,598.8,0.6917
L2-2026-01,PKM-020,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-020,OBT-002,accessibility,1,0.4055
L2-2026-01,PKM-020,OBT-002,stockout_history,0,0.0
L2-2026-01,PKM-020,OBT-002,days_of_stock,120.0,0.0
L2-2026-01,PKM-020,OBT-002,regional_mmr,598.8,0.6917
L2-2026-01,PKM-020,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-020,OBT-003,accessibility,1,0.4055
L2-2026-01,PKM-020,OBT-003,stockout_history,0,0.0
L2-2026-01,PKM-020,OBT-003,days_of_stock,47.5,0.0
L2-2026-01,PKM-020,OBT-003,regional_mmr,598.8,0.6917
L2-2026-01,PKM-020,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-020,OBT-004,accessibility,1,0.4055
L2-2026-01,PKM-020,OBT-004,stockout_history,0,0.0
L2-2026-01,PKM-020,OBT-004,days_of_stock,266.1,0.0
L2-2026-01,PKM-020,OBT-004,regional_mmr,598.8,0.6917
L2-2026-01,PKM-020,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-020,OBT-013,accessibility,1,0.4055
L2-2026-01,PKM-020,OBT-013,stockout_history,0,0.0
L2-2026-01,PKM-020,OBT-013,days_of_stock,60.0,0.0
L2-2026-01,PKM-020,OBT-013,regional_mmr,598.8,0.6917
L2-2026-01,PKM-020,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-020,OBT-015,accessibility,1,0.4055
L2-2026-01,PKM-020,OBT-015,stockout_history,0,0.0
L2-2026-01,PKM-020,OBT-015,days_of_stock,40.0,0.0
L2-2026-01,PKM-020,OBT-015,regional_mmr,598.8,0.6917
