facility_id,period,drug_id,opening_stock,resupply_units,consumption,closing_stock,stockout_flag
PKM-001,2023-12-01,OBT-014,22,0,0,22,False
PKM-001,2024-01-01,OBT-014,22,0,6,16,False
PKM-001,2024-02-01,OBT-014,16,0,0,16,False
PKM-001,2024-03-01,OBT-014,16,0,6,10,False
PKM-001,2024-04-01,OBT-014,12,2,0,12,False
PKM-001,2024-05-01,OBT-014,12,0,11,1,False
PKM-001,2024-06-01,OBT-014,22,21,0,22,False
PKM-001,2024-07-01,OBT-014,22,0,6,16,False
PKM-001,2024-08-01,OBT-014,22,6,6,16,False
PKM-001,2024-09-01,OBT-014,16,0,16,0,True
PKM-001,2024-10-01,OBT-014,0,0,0,0,False
PKM-001,2024-11-01,OBT-014,0,0,0,0,False
PKM-001,2024-12-01,OBT-014,0,0,0,0,False
PKM-001,2025-01-01,OBT-014,0,0,0,0,True
PKM-001,2025-02-01,OBT-014,0,0,0,0,True
PKM-001,2025-03-01,OBT-014,0,0,0,0,False
PKM-001,2025-04-01,OBT-014,12,12,6,6,False
PKM-001,2025-05-01,OBT-014,12,6,0,12,False
PKM-001,2025-06-01,OBT-014,12,0,0,12,False
PKM-001,2025-07-01,OBT-014,12,0,0,12,False
PKM-001,2025-08-01,OBT-014,12,0,0,12,False
PKM-001,2025-09-01,OBT-014,12,0,0,12,False
PKM-001,2025-10-01,OBT-014,12,0,0,12,False
PKM-001,2025-11-01,OBT-014,12,0,6,6,False
PKM-001,2025-12-01,OBT-014,6,0,6,0,False
PKM-001,2023-01-01,OBT-015,2,0,0,2,False
PKM-001,2023-02-01,OBT-015,2,0,0,2,False
PKM-001,2023-03-01,OBT-015,2,0,0,2,False
PKM-001,2023-04-01,OBT-015,2,0,0,2,False
PKM-001,2023-05-01,OBT-015,2,0,2,0,True
PKM-001,2023-06-01,OBT-015,6,6,0,6,False
PKM-001,2023-07-01,OBT-015,6,0,0,6,False
PKM-001,2023-08-01,OBT-015,6,0,0,6,False
PKM-001,2023-09-01,OBT-015,6,0,0,6,False
PKM-001,2023-10-01,OBT-015,6,0,0,6,False
PKM-001,2023-11-01,OBT-015,6,0,0,6,False
PKM-001,2023-12-01,OBT-015,6,0,0,6,False
PKM-001,2024-01-01,OBT-015,6,0,0,6,False
PKM-001,2024-02-01,OBT-015,6,0,0,6,False
PKM-001,2024-03-01,OBT-015,6,0,4,2,False
PKM-001,2024-04-01,OBT-015,8,6,0,8,False
PKM-001,2024-05-01,OBT-015,8,0,0,8,False
PKM-001,2024-06-01,OBT-015,8,0,0,8,False
PKM-001,2024-07-01,OBT-015,8,0,0,8,False
PKM-001,2024-08-01,OBT-015,8,0,0,8,False
PKM-001,2024-09-01,OBT-015,8,0,0,8,False
PKM-001,2024-10-01,OBT-015,8,0,2,6,False
PKM-001,2024-11-01,OBT-015,6,0,4,2,False
PKM-001,2024-12-01,OBT-015,2,0,2,0,False
PKM-001,2025-01-01,OBT-015,0,0,0,0,False
PKM-001,2025-02-01,OBT-015,0,0,0,0,True
PKM-001,2025-03-01,OBT-015,0,0,0,0,False
PKM-001,2025-04-01,OBT-015,6,6,0,6,False
PKM-001,2025-05-01,OBT-015,6,0,0,6,False
PKM-001,2025-06-01,OBT-015,6,0,0,6,False
PKM-001,2025-07-01,OBT-015,6,0,0,6,False
PKM-001,2025-08-01,OBT-015,6,0,0,6,False
PKM-001,2025-09-01,OBT-015,6,0,0,6,False
PKM-001,2025-10-01,OBT-015,6,0,3,3,False
PKM-001,2025-11-01,OBT-015,3,0,3,0,True
PKM-001,2025-12-01,OBT-015,0,0,0,0,False
PKM-001,2023-01-01,OBT-016,5,0,0,5,False
PKM-001,2023-02-01,OBT-016,5,0,0,5,False
PKM-001,2023-03-01,OBT-016,5,0,0,5,False
PKM-001,2023-04-01,OBT-016,5,0,0,5,False
PKM-001,2023-05-01,OBT-016,5,0,5,0,True
PKM-001,2023-06-01,OBT-016,12,12,0,12,False
PKM-001,2023-07-01,OBT-016,12,0,0,12,False
PKM-001,2023-08-01,OBT-016,12,0,0,12,False
PKM-001,2023-09-01,OBT-016,12,0,0,12,False
PKM-001,2023-10-01,OBT-016,12,0,0,12,False
PKM-001,2023-11-01,OBT-016,12,0,0,12,False
PKM-001,2023-12-01,OBT-016,12,0,0,12,False
PKM-001,2024-01-01,OBT-016,12,0,0,12,False
PKM-001,2024-02-01,OBT-016,12,0,0,12,False
PKM-001,2024-03-01,OBT-016,12,0,9,3,False
PKM-001,2024-04-01,OBT-016,18,15,0,18,False
PKM-001,2024-05-01,OBT-016,18,0,0,18,False
PKM-001,2024-06-01,OBT-016,18,0,0,18,False
PKM-001,2024-07-01,OBT-016,18,0,0,18,False
PKM-001,2024-08-01,OBT-016,18,0,0,18,False
PKM-001,2024-09-01,OBT-016,18,0,0,18,False
PKM-001,2024-10-01,OBT-016,18,0,4,14,False
PKM-001,2024-11-01,OBT-016,14,0,8,6,False
PKM-001,2024-12-01,OBT-016,6,0,4,2,False
PKM-001,2025-01-01,OBT-016,2,0,0,2,False
PKM-001,2025-02-01,OBT-016,2,0,2,0,True
PKM-001,2025-03-01,OBT-016,0,0,0,0,False
PKM-001,2025-04-01,OBT-016,12,12,0,12,False
PKM-001,2025-05-01,OBT-016,12,0,0,12,False
PKM-001,2025-06-01,OBT-016,12,0,0,12,False
PKM-001,2025-07-01,OBT-016,12,0,0,12,False
PKM-001,2025-08-01,OBT-016,12,0,0,12,False
PKM-001,2025-09-01,OBT-016,12,0,0,12,False
PKM-001,2025-10-01,OBT-016,12,0,6,6,False
PKM-001,2025-11-01,OBT-016,6,0,6,0,True
PKM-001,2025-12-01,OBT-016,0,0,0,0,False
PKM-001,2023-01-01,OBT-017,19,0,0,19,False
PKM-001,2023-02-01,OBT-017,19,0,19,0,True
PKM-001,2023-03-01,OBT-017,0,0,0,0,False
PKM-001,2023-04-01,OBT-017,50,50,13,37,False
PKM-001,2023-05-01,OBT-017,50,13,3,47,False
PKM-001,2023-06-01,OBT-017,47,0,13,34,False
PKM-001,2023-07-01,OBT-017,34,0,13,21,False
PKM-001,2023-08-01,OBT-017,26,5,0,26,False
PKM-001,2023-09-01,OBT-017,26,0,0,26,False
PKM-001,2023-10-01,OBT-017,26,0,0,26,False
PKM-001,2023-11-01,OBT-017,26,0,0,26,False
PKM-001,2023-12-01,OBT-017,26,0,0,26,False
PKM-001,2024-01-01,OBT-017,26,0,13,13,False
PKM-001,2024-02-01,OBT-017,13,0,0,13,False
PKM-001,2024-03-01,OBT-017,13,0,5,8,False
PKM-001,2024-04-01,OBT-017,26,18,13,13,False
PKM-001,2024-05-01,OBT-017,26,13,13,13,False
PKM-001,2024-06-01,OBT-017,26,13,0,26,False
PKM-001,2024-07-01,OBT-017,26,0,0,26,False
PKM-001,2024-08-01,OBT-017,26,0,0,26,False
PKM-001,2024-09-01,OBT-017,26,0,0,26,False
PKM-001,2024-10-01,OBT-017,26,0,3,23,False
PKM-001,2024-11-01,OBT-017,23,0,17,6,False
PKM-001,2024-12-01,OBT-017,6,0,2,4,False
PKM-001,2025-01-01,OBT-017,4,0,0,4,False
PKM-001,2025-02-01,OBT-017,4,0,4,0,False
PKM-001,2025-03-01,OBT-017,0,0,0,0,False
PKM-001,2025-04-01,OBT-017,16,16,13,3,False
PKM-001,2025-05-01,OBT-017,26,23,25,1,False
PKM-001,2025-06-01,OBT-017,50,49,25,25,False
PKM-001,2025-07-01,OBT-017,50,25,0,50,False
PKM-001,2025-08-01,OBT-017,50,0,0,50,False
PKM-001,2025-09-01,OBT-017,50,0,13,37,False
PKM-001,2025-10-01,OBT-017,37,0,37,0,True
PKM-001,2025-11-01,OBT-017,0,0,0,0,True
PKM-001,2025-12-01,OBT-017,0,0,0,0,False
PKM-001,2023-01-01,OBT-018,10,0,10,0,True
PKM-001,2023-02-01,OBT-018,0,0,0,0,False
PKM-001,2023-03-01,OBT-018,0,0,0,0,False
PKM-001,2023-04-01,OBT-018,48,48,0,48,False
PKM-001,2023-05-01,OBT-018,48,0,0,48,False
PKM-001,2023-06-01,OBT-018,48,0,0,48,False
PKM-001,2023-07-01,OBT-018,48,0,0,48,False
PKM-001,2023-08-01,OBT-018,48,0,0,48,False
PKM-001,2023-09-01,OBT-018,48,0,0,48,False
PKM-001,2023-10-01,OBT-018,48,0,0,48,False
PKM-001,2023-11-01,OBT-018,48,0,0,48,False
PKM-001,2023-12-01,OBT-018,48,0,0,48,False
PKM-001,2024-01-01,OBT-018,48,0,0,48,False
PKM-001,2024-02-01,OBT-018,48,0,0,48,False
PKM-001,2024-03-01,OBT-018,48,0,0,48,False
PKM-001,2024-04-01,OBT-018,48,0,0,48,False
PKM-001,2024-05-01,OBT-018,48,0,0,48,False
PKM-001,2024-06-01,OBT-018,48,0,0,48,False
PKM-001,2024-07-01,OBT-018,48,0,0,48,False
PKM-001,2024-08-01,OBT-018,48,0,0,48,False
PKM-001,2024-09-01,OBT-018,48,0,24,24,False
PKM-001,2024-10-01,OBT-018,24,0,0,24,False
PKM-001,2024-11-01,OBT-018,24,0,24,0,False
PKM-001,2024-12-01,OBT-018,0,0,0,0,True
PKM-001,2025-01-01,OBT-018,0,0,0,0,False
PKM-001,2025-02-01,OBT-018,0,0,0,0,True
PKM-001,2025-03-01,OBT-018,0,0,0,0,False
PKM-001,2025-04-01,OBT-018,48,48,0,48,False
PKM-001,2025-05-01,OBT-018,48,0,0,48,False
PKM-001,2025-06-01,OBT-018,48,0,0,48,False
PKM-001,2025-07-01,OBT-018,48,0,0,48,False
PKM-001,2025-08-01,OBT-018,48,0,24,24,False
PKM-001,2025-09-01,OBT-018,48,24,0,48,False
PKM-001,2025-10-01,OBT-018,48,0,0,48,False
PKM-001,2025-11-01,OBT-018,48,0,0,48,False
PKM-001,2025-12-01,OBT-018,48,0,0,48,False
PKM-001,2023-01-01,OBT-019,2,0,0,2,False
PKM-001,2023-02-01,OBT-019,2,0,0,2,False
PKM-001,2023-03-01,OBT-019,2,0,0,2,False
PKM-001,2023-04-01,OBT-019,2,0,0,2,False
PKM-001,2023-05-01,OBT-019,2,0,0,2,False
PKM-001,2023-06-01,OBT-019,2,0,0,2,False
PKM-001,2023-07-01,OBT-019,2,0,0,2,False
PKM-001,2023-08-01,OBT-019,2,0,0,2,False
PKM-001,2023-09-01,OBT-019,2,0,0,2,False
PKM-001,2023-10-01,OBT-019,2,0,0,2,False
PKM-001,2023-11-01,OBT-019,2,0,0,2,False
PKM-001,2023-12-01,OBT-019,2,0,0,2,False
PKM-001,2024-01-01,OBT-019,2,0,0,2,False
PKM-001,2024-02-01,OBT-019,2,0,0,2,False
PKM-001,2024-03-01,OBT-019,2,0,0,2,False
PKM-001,2024-04-01,OBT-019,2,0,0,2,False
PKM-001,2024-05-01,OBT-019,2,0,0,2,False
PKM-001,2024-06-01,OBT-019,2,0,0,2,False
PKM-001,2024-07-01,OBT-019,2,0,0,2,False
PKM-001,2024-08-01,OBT-019,2,0,0,2,False
PKM-001,2024-09-01,OBT-019,2,0,0,2,False
PKM-001,2024-10-01,OBT-019,2,0,0,2,False
PKM-001,2024-11-01,OBT-019,2,0,2,0,True
PKM-001,2024-12-01,OBT-019,0,0,0,0,False
PKM-001,2025-01-01,OBT-019,0,0,0,0,False
PKM-001,2025-02-01,OBT-019,0,0,0,0,False
PKM-001,2025-03-01,OBT-019,0,0,0,0,False
PKM-001,2025-04-01,OBT-019,2,2,0,2,False
PKM-001,2025-05-01,OBT-019,2,0,0,2,False
PKM-001,2025-06-01,OBT-019,2,0,0,2,False
PKM-001,2025-07-01,OBT-019,2,0,0,2,False
PKM-001,2025-08-01,OBT-019,2,0,0,2,False
PKM-001,2025-09-01,OBT-019,2,0,0,2,False
PKM-001,2025-10-01,OBT-019,2,0,0,2,False
PKM-001,2025-11-01,OBT-019,2,0,0,2,False
PKM-001,2025-12-01,OBT-019,2,0,0,2,False
PKM-001,2023-01-01,OBT-020,2,0,0,2,False
PKM-001,2023-02-01,OBT-020,2,0,0,2,False
PKM-001,2023-03-01,OBT-020,2,0,0,2,False
PKM-001,2023-04-01,OBT-020,2,0,0,2,False
PKM-001,2023-05-01,OBT-020,2,0,0,2,False
PKM-001,2023-06-01,OBT-020,2,0,0,2,False
PKM-001,2023-07-01,OBT-020,2,0,0,2,False
PKM-001,2023-08-01,OBT-020,2,0,0,2,False
PKM-001,2023-09-01,OBT-020,2,0,0,2,False
PKM-001,2023-10-01,OBT-020,2,0,0,2,False
PKM-001,2023-11-01,OBT-020,2,0,0,2,False
PKM-001,2023-12-01,OBT-020,2,0,0,2,False
PKM-001,2024-01-01,OBT-020,2,0,0,2,False
PKM-001,2024-02-01,OBT-020,2,0,0,2,False
PKM-001,2024-03-01,OBT-020,2,0,0,2,False
PKM-001,2024-04-01,OBT-020,2,0,0,2,False
PKM-001,2024-05-01,OBT-020,2,0,0,2,False
PKM-001,2024-06-01,OBT-020,2,0,0,2,False
PKM-001,2024-07-01,OBT-020,2,0,0,2,False
PKM-001,2024-08-01,OBT-020,2,0,0,2,False
PKM-001,2024-09-01,OBT-020,2,0,0,2,False
PKM-001,2024-10-01,OBT-020,2,0,0,2,False
PKM-001,2024-11-01,OBT-020,2,0,2,0,True
PKM-001,2024-12-01,OBT-020,0,0,0,0,False
PKM-001,2025-01-01,OBT-020,0,0,0,0,False
PKM-001,2025-02-01,OBT-020,0,0,0,0,False
PKM-001,2025-03-01,OBT-020,0,0,0,0,False
PKM-001,2025-04-01,OBT-020,2,2,0,2,False
PKM-001,2025-05-01,OBT-020,2,0,0,2,False
PKM-001,2025-06-01,OBT-020,2,0,0,2,False
PKM-001,2025-07-01,OBT-020,2,0,0,2,False
PKM-001,2025-08-01,OBT-020,2,0,0,2,False
PKM-001,2025-09-01,OBT-020,2,0,0,2,False
PKM-001,2025-10-01,OBT-020,2,0,0,2,False
PKM-001,2025-11-01,OBT-020,2,0,0,2,False
PKM-001,2025-12-01,OBT-020,2,0,0,2,False
PKM-001,2023-01-01,OBT-021,2,0,0,2,False
PKM-001,2023-02-01,OBT-021,2,0,0,2,False
PKM-001,2023-03-01,OBT-021,2,0,0,2,False
PKM-001,2023-04-01,OBT-021,2,0,0,2,False
PKM-001,2023-05-01,OBT-021,2,0,0,2,False
PKM-001,2023-06-01,OBT-021,2,0,0,2,False
PKM-001,2023-07-01,OBT-021,2,0,0,2,False
PKM-001,2023-08-01,OBT-021,2,0,0,2,False
PKM-001,2023-09-01,OBT-021,2,0,0,2,False
PKM-001,2023-10-01,OBT-021,2,0,0,2,False
PKM-001,2023-11-01,OBT-021,2,0,0,2,False
PKM-001,2023-12-01,OBT-021,2,0,0,2,False
PKM-001,2024-01-01,OBT-021,2,0,0,2,False
PKM-001,2024-02-01,OBT-021,2,0,0,2,False
PKM-001,2024-03-01,OBT-021,2,0,0,2,False
PKM-001,2024-04-01,OBT-021,2,0,0,2,False
PKM-001,2024-05-01,OBT-021,2,0,0,2,False
PKM-001,2024-06-01,OBT-021,2,0,0,2,False
PKM-001,2024-07-01,OBT-021,2,0,0,2,False
PKM-001,2024-08-01,OBT-021,2,0,0,2,False
PKM-001,2024-09-01,OBT-021,2,0,0,2,False
PKM-001,2024-10-01,OBT-021,2,0,0,2,False
PKM-001,2024-11-01,OBT-021,2,0,0,2,False
PKM-001,2024-12-01,OBT-021,2,0,0,2,False
PKM-001,2025-01-01,OBT-021,2,0,0,2,False
PKM-001,2025-02-01,OBT-021,2,0,0,2,False
PKM-001,2025-03-01,OBT-021,2,0,0,2,False
PKM-001,2025-04-01,OBT-021,2,0,0,2,False
PKM-001,2025-05-01,OBT-021,2,0,0,2,False
PKM-001,2025-06-01,OBT-021,2,0,0,2,False
PKM-001,2025-07-01,OBT-021,2,0,0,2,False
PKM-001,2025-08-01,OBT-021,2,0,0,2,False
PKM-001,2025-09-01,OBT-021,2,0,0,2,False
PKM-001,2025-10-01,OBT-021,2,0,0,2,False
PKM-001,2025-11-01,OBT-021,2,0,0,2,False
PKM-001,2025-12-01,OBT-021,2,0,0,2,False
PKM-001,2023-01-01,OBT-022,3,0,3,0,True
PKM-001,2023-02-01,OBT-022,0,0,0,0,False
PKM-001,2023-03-01,OBT-022,0,0,0,0,False
PKM-001,2023-04-01,OBT-022,12,12,0,12,False
PKM-001,2023-05-01,OBT-022,12,0,0,12,False
PKM-001,2023-06-01,OBT-022,12,0,0,12,False
PKM-001,2023-07-01,OBT-022,12,0,0,12,False
PKM-001,2023-08-01,OBT-022,12,0,6,6,False
PKM-001,2023-09-01,OBT-022,12,6,0,12,False
PKM-001,2023-10-01,OBT-022,12,0,0,12,False
PKM-001,2023-11-01,OBT-022,12,0,0,12,False
PKM-001,2023-12-01,OBT-022,12,0,5,7,False
PKM-001,2024-01-01,OBT-022,7,0,0,7,False
PKM-001,2024-02-01,OBT-022,7,0,6,1,False
PKM-001,2024-03-01,OBT-022,1,0,0,1,False
PKM-001,2024-04-01,OBT-022,12,11,0,12,False
PKM-001,2024-05-01,OBT-022,12,0,0,12,False
PKM-001,2024-06-01,OBT-022,12,0,10,2,False
PKM-001,2024-07-01,OBT-022,20,18,0,20,False
PKM-001,2024-08-01,OBT-022,20,0,5,15,False
PKM-001,2024-09-01,OBT-022,20,5,0,20,False
PKM-001,2024-10-01,OBT-022,20,0,0,20,False
PKM-001,2024-11-01,OBT-022,20,0,0,20,False
PKM-001,2024-12-01,OBT-022,20,0,0,20,False
PKM-001,2025-01-01,OBT-022,20,0,0,20,False
PKM-001,2025-02-01,OBT-022,20,0,0,20,False
PKM-001,2025-03-01,OBT-022,20,0,7,13,False
PKM-001,2025-04-01,OBT-022,14,1,0,14,False
PKM-001,2025-05-01,OBT-022,14,0,0,14,False
PKM-001,2025-06-01,OBT-022,14,0,0,14,False
PKM-001,2025-07-01,OBT-022,14,0,0,14,False
PKM-001,2025-08-01,OBT-022,14,0,0,14,False
PKM-001,2025-09-01,OBT-022,14,0,0,14,False
PKM-001,2025-10-01,OBT-022,14,0,0,14,False
PKM-001,2025-11-01,OBT-022,14,0,4,10,False
PKM-001,2025-12-01,OBT-022,10,0,0,10,False
PKM-001,2023-01-01,OBT-023,2,0,2,0,True
PKM-001,2023-02-01,OBT-023,0,0,0,0,False
PKM-001,2023-03-01,OBT-023,0,0,0,0,False
PKM-001,2023-04-01,OBT-023,0,0,0,0,False
PKM-001,2023-05-01,OBT-023,2,2,0,2,False
PKM-001,2023-06-01,OBT-023,2,0,0,2,False
PKM-001,2023-07-01,OBT-023,2,0,0,2,False
PKM-001,2023-08-01,OBT-023,2,0,2,0,True
PKM-001,2023-09-01,OBT-023,6,6,0,6,False
PKM-001,2023-10-01,OBT-023,6,0,0,6,False
PKM-001,2023-11-01,OBT-023,6,0,0,6,False
PKM-001,2023-12-01,OBT-023,6,0,3,3,False
PKM-001,2024-01-01,OBT-023,3,0,0,3,False
PKM-001,2024-02-01,OBT-023,3,0,3,0,False
PKM-001,2024-03-01,OBT-023,0,0,0,0,False
PKM-001,2024-04-01,OBT-023,6,6,0,6,False
PKM-001,2024-05-01,OBT-023,6,0,0,6,False
PKM-001,2024-06-01,OBT-023,6,0,6,0,False
PKM-001,2024-07-01,OBT-023,12,12,0,12,False
PKM-001,2024-08-01,OBT-023,12,0,3,9,False
PKM-001,2024-09-01,OBT-023,12,3,0,12,False
PKM-001,2024-10-01,OBT-023,12,0,0,12,False
PKM-001,2024-11-01,OBT-023,12,0,0,12,False
PKM-001,2024-12-01,OBT-023,12,0,0,12,False
PKM-001,2025-01-01,OBT-023,12,0,0,12,False
PKM-001,2025-02-01,OBT-023,12,0,0,12,False
PKM-001,2025-03-01,OBT-023,12,0,3,9,False
PKM-001,2025-04-01,OBT-023,9,0,0,9,False
PKM-001,2025-05-01,OBT-023,9,0,0,9,False
PKM-001,2025-06-01,OBT-023,9,0,0,9,False
PKM-001,2025-07-01,OBT-023,9,0,0,9,False
PKM-001,2025-08-01,OBT-023,9,0,0,9,False
PKM-001,2025-09-01,OBT-023,9,0,0,9,False
PKM-001,2025-10-01,OBT-023,9,0,0,9,False
PKM-001,2025-11-01,OBT-023,9,0,3,6,False
PKM-001,2025-12-01,OBT-023,6,0,0,6,False
PKM-001,2023-01-01,OBT-024,16,0,16,0,True
PKM-001,2023-02-01,OBT-024,0,0,0,0,True
PKM-001,2023-03-01,OBT-024,0,0,0,0,True
PKM-001,2023-04-01,OBT-024,52,52,13,39,False
PKM-001,2023-05-01,OBT-024,39,0,0,39,False
PKM-001,2023-06-01,OBT-024,39,0,0,39,False
PKM-001,2023-07-01,OBT-024,39,0,0,39,False
PKM-001,2023-08-01,OBT-024,39,0,0,39,False
PKM-001,2023-09-01,OBT-024,39,0,0,39,False
PKM-001,2023-10-01,OBT-024,39,0,0,39,False
PKM-001,2023-11-01,OBT-024,39,0,0,39,False
PKM-001,2023-12-01,OBT-024,39,0,13,26,False
PKM-001,2024-01-01,OBT-024,26,0,13,13,False
PKM-001,2024-02-01,OBT-024,13,0,0,13,False
PKM-001,2024-03-01,OBT-024,13,0,0,13,False
PKM-001,2024-04-01,OBT-024,26,13,13,13,False
PKM-001,2024-05-01,OBT-024,26,13,0,26,False
PKM-001,2024-06-01,OBT-024,26,0,26,0,False
PKM-001,2024-07-01,OBT-024,52,52,0,52,False
PKM-001,2024-08-01,OBT-024,52,0,0,52,False
PKM-001,2024-09-01,OBT-024,52,0,0,52,False
PKM-001,2024-10-01,OBT-024,52,0,13,39,False
PKM-001,2024-11-01,OBT-024,39,0,0,39,False
PKM-001,2024-12-01,OBT-024,39,0,13,26,False
PKM-001,2025-01-01,OBT-024,26,0,26,0,False
PKM-001,2025-02-01,OBT-024,0,0,0,0,True
PKM-001,2025-03-01,OBT-024,0,0,0,0,False
PKM-001,2025-04-01,OBT-024,52,52,0,52,False
PKM-001,2025-05-01,OBT-024,52,0,13,39,False
PKM-001,2025-06-01,OBT-024,39,0,0,39,False
PKM-001,2025-07-01,OBT-024,39,0,0,39,False
PKM-001,2025-08-01,OBT-024,39,0,13,26,False
PKM-001,2025-09-01,OBT-024,26,0,0,26,False
PKM-001,2025-10-01,OBT-024,26,0,0,26,False
PKM-001,2025-11-01,OBT-024,26,0,13,13,False
PKM-001,2025-12-01,OBT-024,13,0,0,13,False
PKM-001,2023-01-01,OBT-025,7,0,0,7,False
PKM-001,2023-02-01,OBT-025,7,0,0,7,False
PKM-001,2023-03-01,OBT-025,7,0,0,7,False
PKM-001,2023-04-01,OBT-025,7,0,0,7,False
PKM-001,2023-05-01,OBT-025,7,0,0,7,False
PKM-001,2023-06-01,OBT-025,7,0,0,7,False
PKM-001,2023-07-01,OBT-025,7,0,0,7,False
PKM-001,2023-08-01,OBT-025,7,0,0,7,False
PKM-001,2023-09-01,OBT-025,7,0,0,7,False
PKM-001,2023-10-01,OBT-025,7,0,0,7,False
PKM-001,2023-11-01,OBT-025,7,0,0,7,False
PKM-001,2023-12-01,OBT-025,7,0,7,0,True
PKM-001,2024-01-01,OBT-025,0,0,0,0,False
PKM-001,2024-02-01,OBT-025,0,0,0,0,False
PKM-001,2024-03-01,OBT-025,0,0,0,0,False
PKM-001,2024-04-01,OBT-025,5,5,0,5,False
PKM-001,2024-05-01,OBT-025,5,0,0,5,False
PKM-001,2024-06-01,OBT-025,5,0,0,5,False
PKM-001,2024-07-01,OBT-025,5,0,0,5,False
PKM-001,2024-08-01,OBT-025,5,0,0,5,False
PKM-001,2024-09-01,OBT-025,5,0,0,5,False
PKM-001,2024-10-01,OBT-025,5,0,0,5,False
PKM-001,2024-11-01,OBT-025,5,0,0,5,False
PKM-001,2024-12-01,OBT-025,5,0,0,5,False
PKM-001,2025-01-01,OBT-025,5,0,0,5,False
PKM-001,2025-02-01,OBT-025,5,0,0,5,False
PKM-001,2025-03-01,OBT-025,5,0,0,5,False
PKM-001,2025-04-01,OBT-025,5,0,5,0,True
PKM-001,2025-05-01,OBT-025,48,48,0,48,False
PKM-001,2025-06-01,OBT-025,48,0,0,48,False
PKM-001,2025-07-01,OBT-025,48,0,24,24,False
PKM-001,2025-08-01,OBT-025,48,24,24,24,False
PKM-001,2025-09-01,OBT-025,48,24,0,48,False
PKM-001,2025-10-01,OBT-025,48,0,0,48,False
PKM-001,2025-11-01,OBT-025,48,0,0,48,False
PKM-001,2025-12-01,OBT-025,48,0,0,48,False
PKM-001,2023-01-01,OBT-026,9,0,0,9,False
PKM-001,2023-02-01,OBT-026,9,0,9,0,True
PKM-001,2023-03-01,OBT-026,0,0,0,0,False
PKM-001,2023-04-01,OBT-026,28,28,7,21,False
PKM-001,2023-05-01,OBT-026,28,7,0,28,False
PKM-001,2023-06-01,OBT-026,28,0,7,21,False
PKM-001,2023-07-01,OBT-026,21,0,7,14,False
PKM-001,2023-08-01,OBT-026,14,0,0,14,False
PKM-001,2023-09-01,OBT-026,14,0,0,14,False
PKM-001,2023-10-01,OBT-026,14,0,0,14,False
PKM-001,2023-11-01,OBT-026,14,0,0,14,False
PKM-001,2023-12-01,OBT-026,14,0,0,14,False
PKM-001,2024-01-01,OBT-026,14,0,7,7,False
PKM-001,2024-02-01,OBT-026,7,0,0,7,False
PKM-001,2024-03-01,OBT-026,7,0,0,7,False
PKM-001,2024-04-01,OBT-026,14,7,7,7,False
PKM-001,2024-05-01,OBT-026,14,7,7,7,False
PKM-001,2024-06-01,OBT-026,14,7,0,14,False
PKM-001,2024-07-01,OBT-026,14,0,0,14,False
PKM-001,2024-08-01,OBT-026,14,0,0,14,False
PKM-001,2024-09-01,OBT-026,14,0,0,14,False
PKM-001,2024-10-01,OBT-026,14,0,0,14,False
PKM-001,2024-11-01,OBT-026,14,0,7,7,False
PKM-001,2024-12-01,OBT-026,7,0,0,7,False
PKM-001,2025-01-01,OBT-026,7,0,0,7,False
PKM-001,2025-02-01,OBT-026,7,0,0,7,False
PKM-001,2025-03-01,OBT-026,7,0,0,7,False
PKM-001,2025-04-01,OBT-026,7,0,7,0,False
PKM-001,2025-05-01,OBT-026,14,14,14,0,False
PKM-001,2025-06-01,OBT-026,28,28,14,14,False
PKM-001,2025-07-01,OBT-026,28,14,0,28,False
PKM-001,2025-08-01,OBT-026,28,0,0,28,False
PKM-001,2025-09-01,OBT-026,28,0,7,21,False
PKM-001,2025-10-01,OBT-026,21,0,21,0,False
PKM-001,2025-11-01,OBT-026,0,0,0,0,True
PKM-001,2025-12-01,OBT-026,0,0,0,0,False
PKM-001,2023-01-01,OBT-027,11,0,0,11,False
PKM-001,2023-02-01,OBT-027,11,0,11,0,True
PKM-001,2023-03-01,OBT-027,0,0,0,0,False
PKM-001,2023-04-01,OBT-027,34,34,8,26,False
PKM-001,2023-05-01,OBT-027,34,8,0,34,False
PKM-001,2023-06-01,OBT-027,34,0,8,26,False
PKM-001,2023-07-01,OBT-027,26,0,8,18,False
PKM-001,2023-08-01,OBT-027,18,0,0,18,False
PKM-001,2023-09-01,OBT-027,18,0,0,18,False
PKM-001,2023-10-01,OBT-027,18,0,0,18,False
PKM-001,2023-11-01,OBT-027,18,0,0,18,False
PKM-001,2023-12-01,OBT-027,18,0,0,18,False
PKM-001,2024-01-01,OBT-027,18,0,8,10,False
PKM-001,2024-02-01,OBT-027,10,0,0,10,False
PKM-001,2024-03-01,OBT-027,10,0,0,10,False
PKM-001,2024-04-01,OBT-027,16,6,8,8,False
PKM-001,2024-05-01,OBT-027,16,8,8,8,False
PKM-001,2024-06-01,OBT-027,16,8,0,16,False
PKM-001,2024-07-01,OBT-027,16,0,0,16,False
PKM-001,2024-08-01,OBT-027,16,0,0,16,False
PKM-001,2024-09-01,OBT-027,16,0,0,16,False
PKM-001,2024-10-01,OBT-027,16,0,0,16,False
PKM-001,2024-11-01,OBT-027,16,0,8,8,False
PKM-001,2024-12-01,OBT-027,8,0,0,8,False
