facility_id,drug_id,period,closing_stock,estimated_total_cases,lead_time_days,rainy_season_access,accessibility_score,standard_daily_dose,treatment_duration_days,month,year
PKM-001,OBT-014,2024-07-01,187,254,14.0,terputus,1,4,7,7,2024
PKM-001,OBT-014,2024-08-01,136,249,14.0,terputus,1,4,7,8,2024
PKM-001,OBT-014,2024-09-01,216,271,14.0,terputus,1,4,7,9,2024
PKM-001,OBT-014,2024-10-01,110,284,14.0,terputus,1,4,7,10,2024
PKM-001,OBT-014,2024-11-01,272,1169,14.0,terputus,1,4,7,11,2024
PKM-001,OBT-014,2024-12-01,147,325,14.0,terputus,1,4,7,12,2024
PKM-001,OBT-014,2025-01-01,293,303,14.0,terputus,1,4,7,1,2025
PKM-001,OBT-014,2025-02-01,260,276,14.0,terputus,1,4,7,2,2025
PKM-001,OBT-015,2023-03-01,144,228,14.0,terputus,1,3,5,3,2023
PKM-001,OBT-015,2023-04-01,187,206,14.0,terputus,1,3,5,4,2023
PKM-001,OBT-015,2023-05-01,205,218,14.0,terputus,1,3,5,5,2023
PKM-001,OBT-015,2023-06-01,198,223,14.0,terputus,1,3,5,6,2023
PKM-001,OBT-015,2023-07-01,139,230,14.0,terputus,1,3,5,7,2023
PKM-001,OBT-015,2023-08-01,269,257,14.0,terputus,1,3,5,8,2023
PKM-001,OBT-015,2023-09-01,232,251,14.0,terputus,1,3,5,9,2023
PKM-001,OBT-015,2023-10-01,70,274,14.0,terputus,1,3,5,10,2023
PKM-001,OBT-015,2023-11-01,70,404,14.0,terputus,1,3,5,11,2023
PKM-001,OBT-015,2023-12-01,192,314,14.0,terputus,1,3,5,12,2023
PKM-001,OBT-015,2024-01-01,127,228,14.0,terputus,1,3,5,1,2024
PKM-001,OBT-015,2024-02-01,149,259,14.0,terputus,1,3,5,2,2024
PKM-001,OBT-015,2024-03-01,193,265,14.0,terputus,1,3,5,3,2024
PKM-001,OBT-015,2024-04-01,140,164,14.0,terputus,1,3,5,4,2024
PKM-001,OBT-015,2024-05-01,186,227,14.0,terputus,1,3,5,5,2024
PKM-001,OBT-015,2024-06-01,247,235,14.0,terputus,1,3,5,6,2024
PKM-001,OBT-015,2024-07-01,145,234,14.0,terputus,1,3,5,7,2024
PKM-001,OBT-015,2024-08-01,272,238,14.0,terputus,1,3,5,8,2024
PKM-001,OBT-015,2024-09-01,152,246,14.0,terputus,1,3,5,9,2024
PKM-001,OBT-015,2024-10-01,87,269,14.0,terputus,1,3,5,10,2024
PKM-001,OBT-015,2024-11-01,104,417,14.0,terputus,1,3,5,11,2024
PKM-001,OBT-015,2024-12-01,80,281,14.0,terputus,1,3,5,12,2024
PKM-001,OBT-015,2025-01-01,176,284,14.0,terputus,1,3,5,1,2025
PKM-001,OBT-015,2025-02-01,136,253,14.0,terputus,1,3,5,2,2025
PKM-001,OBT-016,2023-03-01,87,241,14.0,terputus,1,3,14,3,2023
PKM-001,OBT-016,2023-04-01,196,187,14.0,terputus,1,3,14,4,2023
PKM-001,OBT-016,2023-05-01,99,198,14.0,terputus,1,3,14,5,2023
PKM-001,OBT-016,2023-06-01,210,191,14.0,terputus,1,3,14,6,2023
PKM-001,OBT-016,2023-07-01,136,209,14.0,terputus,1,3,14,7,2023
PKM-001,OBT-016,2023-08-01,85,198,14.0,terputus,1,3,14,8,2023
PKM-001,OBT-016,2023-09-01,115,229,14.0,terputus,1,3,14,9,2023
PKM-001,OBT-016,2023-10-01,224,263,14.0,terputus,1,3,14,10,2023
PKM-001,OBT-016,2023-11-01,96,449,14.0,terputus,1,3,14,11,2023
PKM-001,OBT-016,2023-12-01,227,296,14.0,terputus,1,3,14,12,2023
PKM-001,OBT-016,2024-01-01,112,254,14.0,terputus,1,3,14,1,2024
PKM-001,OBT-016,2024-02-01,180,227,14.0,terputus,1,3,14,2,2024
PKM-001,OBT-016,2024-03-01,189,203,14.0,terputus,1,3,14,3,2024
PKM-001,OBT-016,2024-04-01,179,156,14.0,terputus,1,3,14,4,2024
PKM-001,OBT-016,2024-05-01,208,210,14.0,terputus,1,3,14,5,2024
PKM-001,OBT-016,2024-06-01,74,206,14.0,terputus,1,3,14,6,2024
PKM-001,OBT-016,2024-07-01,107,198,14.0,terputus,1,3,14,7,2024
PKM-001,OBT-016,2024-08-01,72,214,14.0,terputus,1,3,14,8,2024
PKM-001,OBT-016,2024-09-01,89,224,14.0,terputus,1,3,14,9,2024
PKM-001,OBT-016,2024-10-01,125,236,14.0,terputus,1,3,14,10,2024
PKM-001,OBT-016,2024-11-01,132,432,14.0,terputus,1,3,14,11,2024
PKM-001,OBT-016,2024-12-01,162,283,14.0,terputus,1,3,14,12,2024
PKM-001,OBT-016,2025-01-01,231,253,14.0,terputus,1,3,14,1,2025
PKM-001,OBT-016,2025-02-01,234,245,14.0,terputus,1,3,14,2,2025
PKM-001,OBT-017,2023-03-01,191,218,14.0,terputus,1,3,14,3,2023
PKM-001,OBT-017,2023-04-01,80,168,14.0,terputus,1,3,14,4,2023
PKM-001,OBT-017,2023-05-01,69,194,14.0,terputus,1,3,14,5,2023
PKM-001,OBT-017,2023-06-01,104,171,14.0,terputus,1,3,14,6,2023
PKM-001,OBT-017,2023-07-01,182,173,14.0,terputus,1,3,14,7,2023
PKM-001,OBT-017,2023-08-01,57,198,14.0,terputus,1,3,14,8,2023
PKM-001,OBT-017,2023-09-01,230,204,14.0,terputus,1,3,14,9,2023
PKM-001,OBT-017,2023-10-01,126,205,14.0,terputus,1,3,14,10,2023
PKM-001,OBT-017,2023-11-01,82,395,14.0,terputus,1,3,14,11,2023
PKM-001,OBT-017,2023-12-01,265,260,14.0,terputus,1,3,14,12,2023
PKM-001,OBT-017,2024-01-01,207,225,14.0,terputus,1,3,14,1,2024
PKM-001,OBT-017,2024-02-01,170,230,14.0,terputus,1,3,14,2,2024
PKM-001,OBT-017,2024-03-01,149,198,14.0,terputus,1,3,14,3,2024
PKM-001,OBT-017,2024-04-01,97,162,14.0,terputus,1,3,14,4,2024
PKM-001,OBT-017,2024-05-01,181,159,14.0,terputus,1,3,14,5,2024
PKM-001,OBT-017,2024-06-01,167,209,14.0,terputus,1,3,14,6,2024
PKM-001,OBT-017,2024-07-01,55,200,14.0,terputus,1,3,14,7,2024
PKM-001,OBT-017,2024-08-01,142,190,14.0,terputus,1,3,14,8,2024
PKM-001,OBT-017,2024-09-01,127,207,14.0,terputus,1,3,14,9,2024
PKM-001,OBT-017,2024-10-01,116,244,14.0,terputus,1,3,14,10,2024
PKM-001,OBT-017,2024-11-01,168,340,14.0,terputus,1,3,14,11,2024
PKM-001,OBT-017,2024-12-01,93,240,14.0,terputus,1,3,14,12,2024
PKM-001,OBT-017,2025-01-01,133,226,14.0,terputus,1,3,14,1,2025
PKM-001,OBT-017,2025-02-01,139,190,14.0,terputus,1,3,14,2,2025
PKM-001,OBT-018,2023-03-01,147,187,14.0,terputus,1,1,30,3,2023
PKM-001,OBT-018,2023-04-01,145,137,14.0,terputus,1,1,30,4,2023
PKM-001,OBT-018,2023-05-01,79,179,14.0,terputus,1,1,30,5,2023
PKM-001,OBT-018,2023-06-01,121,153,14.0,terputus,1,1,30,6,2023
PKM-001,OBT-018,2023-07-01,145,188,14.0,terputus,1,1,30,7,2023
PKM-001,OBT-018,2023-08-01,181,168,14.0,terputus,1,1,30,8,2023
PKM-001,OBT-018,2023-09-01,203,193,14.0,terputus,1,1,30,9,2023
PKM-001,OBT-018,2023-10-01,54,206,14.0,terputus,1,1,30,10,2023
PKM-001,OBT-018,2023-11-01,162,374,14.0,terputus,1,1,30,11,2023
PKM-001,OBT-018,2023-12-01,82,235,14.0,terputus,1,1,30,12,2023
PKM-001,OBT-018,2024-01-01,123,209,14.0,terputus,1,1,30,1,2024
PKM-001,OBT-018,2024-02-01,68,190,14.0,terputus,1,1,30,2,2024
PKM-001,OBT-018,2024-03-01,159,180,14.0,terputus,1,1,30,3,2024
PKM-001,OBT-018,2024-04-01,39,144,14.0,terputus,1,1,30,4,2024
PKM-001,OBT-018,2024-05-01,112,159,14.0,terputus,1,1,30,5,2024
PKM-001,OBT-018,2024-06-01,156,164,14.0,terputus,1,1,30,6,2024
PKM-001,OBT-018,2024-07-01,61,184,14.0,terputus,1,1,30,7,2024
PKM-001,OBT-018,2024-08-01,93,164,14.0,terputus,1,1,30,8,2024
PKM-001,OBT-018,2024-09-01,120,166,14.0,terputus,1,1,30,9,2024
PKM-001,OBT-018,2024-10-01,100,209,14.0,terputus,1,1,30,10,2024
PKM-001,OBT-018,2024-11-01,102,325,14.0,terputus,1,1,30,11,2024
PKM-001,OBT-018,2024-12-01,65,227,14.0,terputus,1,1,30,12,2024
PKM-001,OBT-018,2025-01-01,81,195,14.0,terputus,1,1,30,1,2025
PKM-001,OBT-018,2025-02-01,170,199,14.0,terputus,1,1,30,2,2025
PKM-001,OBT-019,2023-03-01,66,165,14.0,terputus,1,1,30,3,2023
PKM-001,OBT-019,2023-04-01,53,143,14.0,terputus,1,1,30,4,2023
PKM-001,OBT-019,2023-05-01,107,137,14.0,terputus,1,1,30,5,2023
PKM-001,OBT-019,2023-06-01,167,176,14.0,terputus,1,1,30,6,2023
PKM-001,OBT-019,2023-07-01,130,156,14.0,terputus,1,1,30,7,2023
PKM-001,OBT-019,2023-08-01,151,187,14.0,terputus,1,1,30,8,2023
PKM-001,OBT-019,2023-09-01,139,169,14.0,terputus,1,1,30,9,2023
PKM-001,OBT-019,2023-10-01,47,198,14.0,terputus,1,1,30,10,2023
PKM-001,OBT-019,2023-11-01,175,737,14.0,terputus,1,1,30,11,2023
PKM-001,OBT-019,2023-12-01,213,207,14.0,terputus,1,1,30,12,2023
PKM-001,OBT-019,2024-01-01,169,173,14.0,terputus,1,1,30,1,2024
PKM-001,OBT-019,2024-02-01,142,179,14.0,terputus,1,1,30,2,2024
PKM-001,OBT-019,2024-03-01,209,167,14.0,terputus,1,1,30,3,2024
PKM-001,OBT-019,2024-04-01,68,141,14.0,terputus,1,1,30,4,2024
PKM-001,OBT-019,2024-05-01,42,138,14.0,terputus,1,1,30,5,2024
PKM-001,OBT-019,2024-06-01,171,161,14.0,terputus,1,1,30,6,2024
PKM-001,OBT-019,2024-07-01,104,171,14.0,terputus,1,1,30,7,2024
PKM-001,OBT-019,2024-08-01,155,165,14.0,terputus,1,1,30,8,2024
PKM-001,OBT-019,2024-09-01,139,186,14.0,terputus,1,1,30,9,2024
PKM-001,OBT-019,2024-10-01,114,198,14.0,terputus,1,1,30,10,2024
PKM-001,OBT-019,2024-11-01,256,860,14.0,terputus,1,1,30,11,2024
PKM-001,OBT-019,2024-12-01,213,227,14.0,terputus,1,1,30,12,2024
PKM-001,OBT-019,2025-01-01,166,193,14.0,terputus,1,1,30,1,2025
PKM-001,OBT-019,2025-02-01,160,163,14.0,terputus,1,1,30,2,2025
PKM-001,OBT-020,2023-03-01,87,155,14.0,terputus,1,1,30,3,2023
PKM-001,OBT-020,2023-04-01,116,118,14.0,terputus,1,1,30,4,2023
PKM-001,OBT-020,2023-05-01,132,135,14.0,terputus,1,1,30,5,2023
PKM-001,OBT-020,2023-06-01,92,152,14.0,terputus,1,1,30,6,2023
PKM-001,OBT-020,2023-07-01,97,139,14.0,terputus,1,1,30,7,2023
PKM-001,OBT-020,2023-08-01,117,150,14.0,terputus,1,1,30,8,2023
PKM-001,OBT-020,2023-09-01,78,170,14.0,terputus,1,1,30,9,2023
PKM-001,OBT-020,2023-10-01,56,174,14.0,terputus,1,1,30,10,2023
PKM-001,OBT-020,2023-11-01,94,275,14.0,terputus,1,1,30,11,2023
PKM-001,OBT-020,2023-12-01,134,224,14.0,terputus,1,1,30,12,2023
PKM-001,OBT-020,2024-01-01,140,180,14.0,terputus,1,1,30,1,2024
PKM-001,OBT-020,2024-02-01,54,154,14.0,terputus,1,1,30,2,2024
PKM-001,OBT-020,2024-03-01,130,174,14.0,terputus,1,1,30,3,2024
PKM-001,OBT-020,2024-04-01,117,137,14.0,terputus,1,1,30,4,2024
PKM-001,OBT-020,2024-05-01,48,133,14.0,terputus,1,1,30,5,2024
PKM-001,OBT-020,2024-06-01,111,135,14.0,terputus,1,1,30,6,2024
PKM-001,OBT-020,2024-07-01,53,135,14.0,terputus,1,1,30,7,2024
PKM-001,OBT-020,2024-08-01,98,176,14.0,terputus,1,1,30,8,2024
PKM-001,OBT-020,2024-09-01,68,142,14.0,terputus,1,1,30,9,2024
PKM-001,OBT-020,2024-10-01,50,195,14.0,terputus,1,1,30,10,2024
PKM-001,OBT-020,2024-11-01,151,308,14.0,terputus,1,1,30,11,2024
PKM-001,OBT-020,2024-12-01,151,208,14.0,terputus,1,1,30,12,2024
PKM-001,OBT-020,2025-01-01,49,160,14.0,terputus,1,1,30,1,2025
PKM-001,OBT-020,2025-02-01,85,176,14.0,terputus,1,1,30,2,2025
PKM-001,OBT-021,2023-03-01,69,174,14.0,terputus,1,1,30,3,2023
PKM-001,OBT-021,2023-04-01,105,117,14.0,terputus,1,1,30,4,2023
PKM-001,OBT-021,2023-05-01,154,140,14.0,terputus,1,1,30,5,2023
PKM-001,OBT-021,2023-06-01,106,147,14.0,terputus,1,1,30,6,2023
PKM-001,OBT-021,2023-07-01,100,154,14.0,terputus,1,1,30,7,2023
PKM-001,OBT-021,2023-08-01,147,164,14.0,terputus,1,1,30,8,2023
PKM-001,OBT-021,2023-09-01,111,138,14.0,terputus,1,1,30,9,2023
PKM-001,OBT-021,2023-10-01,51,169,14.0,terputus,1,1,30,10,2023
PKM-001,OBT-021,2023-11-01,60,311,14.0,terputus,1,1,30,11,2023
PKM-001,OBT-021,2023-12-01,204,189,14.0,terputus,1,1,30,12,2023
PKM-001,OBT-021,2024-01-01,165,166,14.0,terputus,1,1,30,1,2024
PKM-001,OBT-021,2024-02-01,90,152,14.0,terputus,1,1,30,2,2024
PKM-001,OBT-021,2024-03-01,166,167,14.0,terputus,1,1,30,3,2024
PKM-001,OBT-021,2024-04-01,99,117,14.0,terputus,1,1,30,4,2024
PKM-001,OBT-021,2024-05-01,39,135,14.0,terputus,1,1,30,5,2024
PKM-001,OBT-021,2024-06-01,89,137,14.0,terputus,1,1,30,6,2024
PKM-001,OBT-021,2024-07-01,83,137,14.0,terputus,1,1,30,7,2024
PKM-001,OBT-021,2024-08-01,60,144,14.0,terputus,1,1,30,8,2024
PKM-001,OBT-021,2024-09-01,131,152,14.0,terputus,1,1,30,9,2024
PKM-001,OBT-021,2024-10-01,81,162,14.0,terputus,1,1,30,10,2024
PKM-001,OBT-021,2024-11-01,82,279,14.0,terputus,1,1,30,11,2024
PKM-001,OBT-021,2024-12-01,109,186,14.0,terputus,1,1,30,12,2024
PKM-001,OBT-021,2025-01-01,125,166,14.0,terputus,1,1,30,1,2025
PKM-001,OBT-021,2025-02-01,168,166,14.0,terputus,1,1,30,2,2025
PKM-001,OBT-022,2023-03-01,46,160,14.0,terputus,1,2,7,3,2023
PKM-001,OBT-022,2023-04-01,89,97,14.0,terputus,1,2,7,4,2023
PKM-001,OBT-022,2023-05-01,105,116,14.0,terputus,1,2,7,5,2023
PKM-001,OBT-022,2023-06-01,74,144,14.0,terputus,1,2,7,6,2023
PKM-001,OBT-022,2023-07-01,61,130,14.0,terputus,1,2,7,7,2023
PKM-001,OBT-022,2023-08-01,125,131,14.0,terputus,1,2,7,8,2023
PKM-001,OBT-022,2023-09-01,110,131,14.0,terputus,1,2,7,9,2023
PKM-001,OBT-022,2023-10-01,60,143,14.0,terputus,1,2,7,10,2023
PKM-001,OBT-022,2023-11-01,91,237,14.0,terputus,1,2,7,11,2023
PKM-001,OBT-022,2023-12-01,138,180,14.0,terputus,1,2,7,12,2023
PKM-001,OBT-022,2024-01-01,89,154,14.0,terputus,1,2,7,1,2024
PKM-001,OBT-022,2024-02-01,138,144,14.0,terputus,1,2,7,2,2024
PKM-001,OBT-022,2024-03-01,118,129,14.0,terputus,1,2,7,3,2024
PKM-001,OBT-022,2024-04-01,120,113,14.0,terputus,1,2,7,4,2024
PKM-001,OBT-022,2024-05-01,56,116,14.0,terputus,1,2,7,5,2024
PKM-001,OBT-022,2024-06-01,139,128,14.0,terputus,1,2,7,6,2024
PKM-001,OBT-022,2024-07-01,67,126,14.0,terputus,1,2,7,7,2024
PKM-001,OBT-022,2024-08-01,122,130,14.0,terputus,1,2,7,8,2024
PKM-001,OBT-022,2024-09-01,56,143,14.0,terputus,1,2,7,9,2024
PKM-001,OBT-022,2024-10-01,77,149,14.0,terputus,1,2,7,10,2024
PKM-001,OBT-022,2024-11-01,123,272,14.0,terputus,1,2,7,11,2024
PKM-001,OBT-022,2024-12-01,54,161,14.0,terputus,1,2,7,12,2024
PKM-001,OBT-022,2025-01-01,105,155,14.0,terputus,1,2,7,1,2025
PKM-001,OBT-022,2025-02-01,109,141,14.0,terputus,1,2,7,2,2025
PKM-001,OBT-023,2023-03-01,64,148,14.0,terputus,1,1,7,3,2023
PKM-001,OBT-023,2023-04-01,68,99,14.0,terputus,1,1,7,4,2023
PKM-001,OBT-023,2023-05-01,116,119,14.0,terputus,1,1,7,5,2023
PKM-001,OBT-023,2023-06-01,98,109,14.0,terputus,1,1,7,6,2023
PKM-001,OBT-023,2023-07-01,36,114,14.0,terputus,1,1,7,7,2023
PKM-001,OBT-023,2023-08-01,59,138,14.0,terputus,1,1,7,8,2023
PKM-001,OBT-023,2023-09-01,60,118,14.0,terputus,1,1,7,9,2023
PKM-001,OBT-023,2023-10-01,41,140,14.0,terputus,1,1,7,10,2023
PKM-001,OBT-023,2023-11-01,90,221,14.0,terputus,1,1,7,11,2023
PKM-001,OBT-023,2023-12-01,117,170,14.0,terputus,1,1,7,12,2023
PKM-001,OBT-023,2024-01-01,129,134,14.0,terputus,1,1,7,1,2024
PKM-001,OBT-023,2024-02-01,110,138,14.0,terputus,1,1,7,2,2024
PKM-001,OBT-023,2024-03-01,47,132,14.0,terputus,1,1,7,3,2024
PKM-001,OBT-023,2024-04-01,52,112,14.0,terputus,1,1,7,4,2024
PKM-001,OBT-023,2024-05-01,68,106,14.0,terputus,1,1,7,5,2024
PKM-001,OBT-023,2024-06-01,103,119,14.0,terputus,1,1,7,6,2024
PKM-001,OBT-023,2024-07-01,132,125,14.0,terputus,1,1,7,7,2024
PKM-001,OBT-023,2024-08-01,65,118,14.0,terputus,1,1,7,8,2024
PKM-001,OBT-023,2024-09-01,149,141,14.0,terputus,1,1,7,9,2024
PKM-001,OBT-023,2024-10-01,84,151,14.0,terputus,1,1,7,10,2024
PKM-001,OBT-023,2024-11-01,86,213,14.0,terputus,1,1,7,11,2024
PKM-001,OBT-023,2024-12-01,174,177,14.0,terputus,1,1,7,12,2024
PKM-001,OBT-023,2025-01-01,62,124,14.0,terputus,1,1,7,1,2025
PKM-001,OBT-023,2025-02-01,54,128,14.0,terputus,1,1,7,2,2025
PKM-001,OBT-024,2023-03-01,65,123,14.0,terputus,1,3,5,3,2023
PKM-001,OBT-024,2023-04-01,71,91,14.0,terputus,1,3,5,4,2023
PKM-001,OBT-024,2023-05-01,91,114,14.0,terputus,1,3,5,5,2023
PKM-001,OBT-024,2023-06-01,63,119,14.0,terputus,1,3,5,6,2023
PKM-001,OBT-024,2023-07-01,92,100,14.0,terputus,1,3,5,7,2023
PKM-001,OBT-024,2023-08-01,137,126,14.0,terputus,1,3,5,8,2023
PKM-001,OBT-024,2023-09-01,59,124,14.0,terputus,1,3,5,9,2023
PKM-001,OBT-024,2023-10-01,43,124,14.0,terputus,1,3,5,10,2023
PKM-001,OBT-024,2023-11-01,117,208,14.0,terputus,1,3,5,11,2023
PKM-001,OBT-024,2023-12-01,73,162,14.0,terputus,1,3,5,12,2023
PKM-001,OBT-024,2024-01-01,100,140,14.0,terputus,1,3,5,1,2024
PKM-001,OBT-024,2024-02-01,57,129,14.0,terputus,1,3,5,2,2024
PKM-001,OBT-024,2024-03-01,47,118,14.0,terputus,1,3,5,3,2024
PKM-001,OBT-024,2024-04-01,24,83,14.0,terputus,1,3,5,4,2024
PKM-001,OBT-024,2024-05-01,98,116,14.0,terputus,1,3,5,5,2024
PKM-001,OBT-024,2024-06-01,59,108,14.0,terputus,1,3,5,6,2024
PKM-001,OBT-024,2024-07-01,43,108,14.0,terputus,1,3,5,7,2024
PKM-001,OBT-024,2024-08-01,90,108,14.0,terputus,1,3,5,8,2024
PKM-001,OBT-024,2024-09-01,40,106,14.0,terputus,1,3,5,9,2024
PKM-001,OBT-024,2024-10-01,38,126,14.0,terputus,1,3,5,10,2024
PKM-001,OBT-024,2024-11-01,95,193,14.0,terputus,1,3,5,11,2024
PKM-001,OBT-024,2024-12-01,52,141,14.0,terputus,1,3,5,12,2024
PKM-001,OBT-024,2025-01-01,49,121,14.0,terputus,1,3,5,1,2025
PKM-001,OBT-024,2025-02-01,89,109,14.0,terputus,1,3,5,2,2025
PKM-001,OBT-025,2023-03-01,90,121,14.0,terputus,1,1,30,3,2023
PKM-001,OBT-025,2023-04-01,62,88,14.0,terputus,1,1,30,4,2023
PKM-001,OBT-025,2023-05-01,87,88,14.0,terputus,1,1,30,5,2023
PKM-001,OBT-025,2023-06-01,54,94,14.0,terputus,1,1,30,6,2023
PKM-001,OBT-025,2023-07-01,105,110,14.0,terputus,1,1,30,7,2023
PKM-001,OBT-025,2023-08-01,60,95,14.0,terputus,1,1,30,8,2023
PKM-001,OBT-025,2023-09-01,52,95,14.0,terputus,1,1,30,9,2023
PKM-001,OBT-025,2023-10-01,54,108,14.0,terputus,1,1,30,10,2023
PKM-001,OBT-025,2023-11-01,50,177,14.0,terputus,1,1,30,11,2023
PKM-001,OBT-025,2023-12-01,160,150,14.0,terputus,1,1,30,12,2023
PKM-001,OBT-025,2024-01-01,78,107,14.0,terputus,1,1,30,1,2024
PKM-001,OBT-025,2024-02-01,46,122,14.0,terputus,1,1,30,2,2024
PKM-001,OBT-025,2024-03-01,62,103,14.0,terputus,1,1,30,3,2024
PKM-001,OBT-025,2024-04-01,49,85,14.0,terputus,1,1,30,4,2024
PKM-001,OBT-025,2024-05-01,100,96,14.0,terputus,1,1,30,5,2024
PKM-001,OBT-025,2024-06-01,99,113,14.0,terputus,1,1,30,6,2024
PKM-001,OBT-025,2024-07-01,64,106,14.0,terputus,1,1,30,7,2024
PKM-001,OBT-025,2024-08-01,43,116,14.0,terputus,1,1,30,8,2024
PKM-001,OBT-025,2024-09-01,90,106,14.0,terputus,1,1,30,9,2024
PKM-001,OBT-025,2024-10-01,81,129,14.0,terputus,1,1,30,10,2024
PKM-001,OBT-025,2024-11-01,58,180,14.0,terputus,1,1,30,11,2024
PKM-001,OBT-025,2024-12-01,110,147,14.0,terputus,1,1,30,12,2024
PKM-001,OBT-025,2025-01-01,41,105,14.0,terputus,1,1,30,1,2025
PKM-001,OBT-025,2025-02-01,31,101,14.0,terputus,1,1,30,2,2025
PKM-001,OBT-026,2023-03-01,98,115,14.0,terputus,1,2,14,3,2023
PKM-001,OBT-026,2023-04-01,47,75,14.0,terputus,1,2,14,4,2023
PKM-001,OBT-026,2023-05-01,38,93,14.0,terputus,1,2,14,5,2023
PKM-001,OBT-026,2023-06-01,76,85,14.0,terputus,1,2,14,6,2023
PKM-001,OBT-026,2023-07-01,25,89,14.0,terputus,1,2,14,7,2023
PKM-001,OBT-026,2023-08-01,64,110,14.0,terputus,1,2,14,8,2023
PKM-001,OBT-026,2023-09-01,56,102,14.0,terputus,1,2,14,9,2023
PKM-001,OBT-026,2023-10-01,64,99,14.0,terputus,1,2,14,10,2023
PKM-001,OBT-026,2023-11-01,60,192,14.0,terputus,1,2,14,11,2023
PKM-001,OBT-026,2023-12-01,126,143,14.0,terputus,1,2,14,12,2023
PKM-001,OBT-026,2024-01-01,97,121,14.0,terputus,1,2,14,1,2024
PKM-001,OBT-026,2024-02-01,109,110,14.0,terputus,1,2,14,2,2024
PKM-001,OBT-026,2024-03-01,61,95,14.0,terputus,1,2,14,3,2024
PKM-001,OBT-026,2024-04-01,43,74,14.0,terputus,1,2,14,4,2024
PKM-001,OBT-026,2024-05-01,79,88,14.0,terputus,1,2,14,5,2024
PKM-001,OBT-026,2024-06-01,32,88,14.0,terputus,1,2,14,6,2024
PKM-001,OBT-026,2024-07-01,79,103,14.0,terputus,1,2,14,7,2024
PKM-001,OBT-026,2024-08-01,117,107,14.0,terputus,1,2,14,8,2024
PKM-001,OBT-026,2024-09-01,59,109,14.0,terputus,1,2,14,9,2024
PKM-001,OBT-026,2024-10-01,84,108,14.0,terputus,1,2,14,10,2024
PKM-001,OBT-026,2024-11-01,73,197,14.0,terputus,1,2,14,11,2024
PKM-001,OBT-026,2024-12-01,160,130,14.0,terputus,1,2,14,12,2024
PKM-001,OBT-026,2025-01-01,37,97,14.0,terputus,1,2,14,1,2025
PKM-001,OBT-026,2025-02-01,96,110,14.0,terputus,1,2,14,2,2025
PKM-001,OBT-027,2023-03-01,99,95,14.0,terputus,1,1,14,3,2023
PKM-001,OBT-027,2023-04-01,57,73,14.0,terputus,1,1,14,4,2023
PKM-001,OBT-027,2023-05-01,62,78,14.0,terputus,1,1,14,5,2023
PKM-001,OBT-027,2023-06-01,82,94,14.0,terputus,1,1,14,6,2023
PKM-001,OBT-027,2023-07-01,45,79,14.0,terputus,1,1,14,7,2023
PKM-001,OBT-027,2023-08-01,86,85,14.0,terputus,1,1,14,8,2023
PKM-001,OBT-027,2023-09-01,56,82,14.0,terputus,1,1,14,9,2023
PKM-001,OBT-027,2023-10-01,56,93,14.0,terputus,1,1,14,10,2023
PKM-001,OBT-027,2023-11-01,37,174,14.0,terputus,1,1,14,11,2023
PKM-001,OBT-027,2023-12-01,80,126,14.0,terputus,1,1,14,12,2023
PKM-001,OBT-027,2024-01-01,37,106,14.0,terputus,1,1,14,1,2024
PKM-001,OBT-027,2024-02-01,90,88,14.0,terputus,1,1,14,2,2024
PKM-001,OBT-027,2024-03-01,36,91,14.0,terputus,1,1,14,3,2024
PKM-001,OBT-027,2024-04-01,83,79,14.0,terputus,1,1,14,4,2024
PKM-001,OBT-027,2024-05-01,79,81,14.0,terputus,1,1,14,5,2024
PKM-001,OBT-027,2024-06-01,53,88,14.0,terputus,1,1,14,6,2024
PKM-001,OBT-027,2024-07-01,28,90,14.0,terputus,1,1,14,7,2024
PKM-001,OBT-027,2024-08-01,72,88,14.0,terputus,1,1,14,8,2024
PKM-001,OBT-027,2024-09-01,66,93,14.0,terputus,1,1,14,9,2024
PKM-001,OBT-027,2024-10-01,52,89,14.0,terputus,1,1,14,10,2024
PKM-001,OBT-027,2024-11-01,71,172,14.0,terputus,1,1,14,11,2024
PKM-001,OBT-027,2024-12-01,72,127,14.0,terputus,1,1,14,12,2024
PKM-001,OBT-027,2025-01-01,31,100,14.0,terputus,1,1,14,1,2025
PKM-001,OBT-027,2025-02-01,90,91,14.0,terputus,1,1,14,2,2025
PKM-001,OBT-028,2023-03-01,65,93,14.0,terputus,1,1,1,3,2023
PKM-001,OBT-028,2023-04-01,33,60,14.0,terputus,1,1,1,4,2023
PKM-001,OBT-028,2023-05-01,33,67,14.0,terputus,1,1,1,5,2023
PKM-001,OBT-028,2023-06-01,103,83,14.0,terputus,1,1,1,6,2023
PKM-001,OBT-028,2023-07-01,54,81,14.0,terputus,1,1,1,7,2023
PKM-001,OBT-028,2023-08-01,34,88,14.0,terputus,1,1,1,8,2023
PKM-001,OBT-028,2023-09-01,55,89,14.0,terputus,1,1,1,9,2023
PKM-001,OBT-028,2023-10-01,30,93,14.0,terputus,1,1,1,10,2023
PKM-001,OBT-028,2023-11-01,22,158,14.0,terputus,1,1,1,11,2023
PKM-001,OBT-028,2023-12-01,60,116,14.0,terputus,1,1,1,12,2023
PKM-001,OBT-028,2024-01-01,84,86,14.0,terputus,1,1,1,1,2024
