facility_id,period,condition_id,manual_cases,anamnesis_indicated_cases,estimated_total_cases,confidence_level
PKM-003,2024-04-01,K13,3,0.0,3.0,high
PKM-003,2024-05-01,K01,4,0.0,4.0,high
PKM-003,2024-05-01,K02,3,0.0,3.0,high
PKM-003,2024-05-01,K10,1,0.0,1.0,high
PKM-003,2024-05-01,K11,1,0.0,1.0,high
PKM-003,2024-05-01,K12,1,0.0,1.0,high
PKM-003,2024-05-01,K15,1,0.0,1.0,high
PKM-003,2024-06-01,K01,3,0.0,3.0,high
PKM-003,2024-06-01,K04,1,0.0,1.0,high
PKM-003,2024-06-01,K05,2,0.0,2.0,high
PKM-003,2024-06-01,K12,2,0.0,2.0,high
PKM-003,2024-06-01,K13,2,0.0,2.0,high
PKM-003,2024-07-01,K01,2,0.0,2.0,high
PKM-003,2024-07-01,K02,2,0.0,2.0,high
PKM-003,2024-07-01,K05,1,0.0,1.0,high
PKM-003,2024-07-01,K06,1,0.0,1.0,high
PKM-003,2024-07-01,K11,1,0.0,1.0,high
PKM-003,2024-07-01,K12,3,0.0,3.0,high
PKM-003,2024-07-01,K13,1,0.0,1.0,high
PKM-003,2024-07-01,K14,2,0.0,2.0,high
PKM-003,2024-08-01,K02,1,0.0,1.0,high
PKM-003,2024-08-01,K16,1,0.0,1.0,high
PKM-003,2024-09-01,K01,1,0.0,1.0,high
PKM-003,2024-09-01,K02,4,0.0,4.0,high
PKM-003,2024-09-01,K04,3,0.0,3.0,high
PKM-003,2024-09-01,K05,1,0.0,1.0,high
PKM-003,2024-09-01,K11,1,0.0,1.0,high
PKM-003,2024-09-01,K12,1,0.0,1.0,high
PKM-003,2024-09-01,K14,2,0.0,2.0,high
PKM-003,2024-10-01,K01,5,0.0,5.0,high
PKM-003,2024-10-01,K02,3,0.0,3.0,high
PKM-003,2024-10-01,K03,3,0.0,3.0,high
PKM-003,2024-10-01,K04,1,0.0,1.0,high
PKM-003,2024-10-01,K05,1,0.0,1.0,high
PKM-003,2024-10-01,K07,1,0.0,1.0,high
PKM-003,2024-10-01,K11,2,0.0,2.0,high
PKM-003,2024-10-01,K13,1,0.0,1.0,high
PKM-003,2024-10-01,K14,2,0.0,2.0,high
PKM-003,2024-11-01,K01,6,0.0,6.0,high
PKM-003,2024-11-01,K11,2,0.0,2.0,high
PKM-003,2024-11-01,K12,1,0.0,1.0,high
PKM-003,2024-11-01,K13,2,0.0,2.0,high
PKM-003,2024-12-01,K01,2,0.0,2.0,high
PKM-003,2024-12-01,K02,2,0.0,2.0,high
PKM-003,2024-12-01,K05,1,0.0,1.0,high
PKM-003,2024-12-01,K11,1,0.0,1.0,high
PKM-003,2024-12-01,K12,1,0.0,1.0,high
PKM-003,2024-12-01,K14,2,0.0,2.0,high
PKM-003,2024-12-01,K15,2,0.0,2.0,high
PKM-003,2024-12-01,K16,2,0.0,2.0,high
PKM-003,2025-01-01,K01,4,0.99,4.99,high
PKM-003,2025-01-01,K02,1,1.438,2.438,high
PKM-003,2025-01-01,K03,2,0.0,2.0,high
PKM-003,2025-01-01,K04,1,0.0,1.0,high
PKM-003,2025-01-01,K05,1,0.0,1.0,high
PKM-003,2025-01-01,K06,1,0.402,1.402,high
PKM-003,2025-01-01,K11,1,0.0,1.0,high
PKM-003,2025-01-01,K13,1,0.312,1.312,high
PKM-003,2025-01-01,K14,2,0.0,2.0,high
PKM-003,2025-01-01,K15,2,0.0,2.0,high
PKM-003,2025-02-01,K01,4,0.424,4.424,high
PKM-003,2025-02-01,K02,5,1.15,6.15,high
PKM-003,2025-02-01,K06,1,0.784,1.784,high
PKM-003,2025-02-01,K11,4,0.73,4.73,high
PKM-003,2025-02-01,K12,0,0.716,0.716,high
PKM-003,2025-02-01,K14,1,0.0,1.0,high
PKM-003,2025-02-01,K15,1,0.0,1.0,high
PKM-003,2025-03-01,K01,4,0.965,4.965,high
PKM-003,2025-03-01,K02,3,0.909,3.909,high
PKM-003,2025-03-01,K03,0,1.247,1.247,high
PKM-003,2025-03-01,K05,1,0.0,1.0,high
PKM-003,2025-03-01,K06,1,0.0,1.0,high
PKM-003,2025-03-01,K11,1,1.311,2.311,high
PKM-003,2025-03-01,K12,2,0.716,2.716,high
PKM-003,2025-03-01,K13,2,0.0,2.0,high
PKM-003,2025-03-01,K15,1,0.0,1.0,high
PKM-003,2025-04-01,K01,2,0.98,2.98,high
PKM-003,2025-04-01,K02,2,0.0,2.0,high
PKM-003,2025-04-01,K04,1,0.0,1.0,high
PKM-003,2025-04-01,K06,1,0.0,1.0,high
PKM-003,2025-04-01,K10,1,0.0,1.0,high
PKM-003,2025-04-01,K11,1,0.0,1.0,high
PKM-003,2025-04-01,K13,1,0.0,1.0,high
PKM-003,2025-04-01,K14,1,0.0,1.0,high
PKM-003,2025-05-01,K01,4,0.894,4.894,high
PKM-003,2025-05-01,K03,2,0.0,2.0,high
PKM-003,2025-05-01,K04,1,0.0,1.0,high
PKM-003,2025-05-01,K06,0,0.784,0.784,high
PKM-003,2025-05-01,K08,1,0.0,1.0,high
PKM-003,2025-05-01,K10,2,0.0,2.0,high
PKM-003,2025-05-01,K11,1,0.0,1.0,high
PKM-003,2025-05-01,K13,3,0.0,3.0,high
PKM-003,2025-05-01,K15,2,0.0,2.0,high
PKM-003,2025-05-01,K16,1,0.0,1.0,high
PKM-003,2025-06-01,K01,1,0.0,1.0,high
PKM-003,2025-06-01,K02,1,0.0,1.0,high
PKM-003,2025-06-01,K03,1,0.0,1.0,high
PKM-003,2025-06-01,K04,1,0.0,1.0,high
PKM-003,2025-06-01,K06,1,0.0,1.0,high
PKM-003,2025-06-01,K08,1,0.0,1.0,high
PKM-003,2025-06-01,K11,1,0.0,1.0,high
PKM-003,2025-06-01,K13,1,0.0,1.0,high
PKM-003,2025-06-01,K14,1,0.0,1.0,high
PKM-003,2025-06-01,K16,0,1.217,1.217,high
PKM-003,2025-07-01,K02,6,0.0,6.0,high
PKM-003,2025-07-01,K03,1,0.0,1.0,high
PKM-003,2025-07-01,K05,1,0.0,1.0,high
PKM-003,2025-07-01,K11,1,0.0,1.0,high
PKM-003,2025-07-01,K14,1,0.0,1.0,high
PKM-003,2025-07-01,K15,1,0.0,1.0,high
PKM-003,2025-07-01,K16,1,0.0,1.0,high
PKM-003,2025-08-01,K01,1,0.3,1.3,high
PKM-003,2025-08-01,K02,0,2.585,2.585,high
PKM-003,2025-08-01,K03,0,0.996,0.996,high
PKM-003,2025-08-01,K05,2,0.0,2.0,high
PKM-003,2025-08-01,K06,1,0.784,1.784,high
PKM-003,2025-08-01,K11,2,0.0,2.0,high
PKM-003,2025-08-01,K13,1,0.0,1.0,high
PKM-003,2025-08-01,K15,1,0.45,1.45,high
PKM-003,2025-09-01,K03,0,0.322,0.322,high
PKM-003,2025-09-01,K07,1,0.0,1.0,high
PKM-003,2025-09-01,K11,1,0.0,1.0,high
PKM-003,2025-09-01,K12,1,0.0,1.0,high
PKM-003,2025-09-01,K13,0,0.515,0.515,high
PKM-003,2025-09-01,K14,2,0.0,2.0,high
PKM-003,2025-10-01,K01,3,0.0,3.0,high
PKM-003,2025-10-01,K02,1,0.0,1.0,high
PKM-003,2025-10-01,K05,1,1.645,2.645,high
PKM-003,2025-10-01,K06,1,0.0,1.0,high
PKM-003,2025-10-01,K12,2,0.0,2.0,high
PKM-003,2025-10-01,K14,1,0.627,1.627,high
PKM-003,2025-10-01,K15,1,0.0,1.0,high
PKM-003,2025-11-01,K01,3,0.0,3.0,high
PKM-003,2025-11-01,K02,5,0.966,5.966,high
PKM-003,2025-11-01,K03,2,0.0,2.0,high
PKM-003,2025-11-01,K04,1,0.0,1.0,high
PKM-003,2025-11-01,K06,1,0.0,1.0,high
PKM-003,2025-11-01,K07,1,0.0,1.0,high
PKM-003,2025-11-01,K11,1,0.0,1.0,high
PKM-003,2025-11-01,K13,1,0.0,1.0,high
PKM-003,2025-11-01,K15,1,0.0,1.0,high
PKM-003,2025-12-01,K01,3,1.961,4.961,high
PKM-003,2025-12-01,K02,2,0.974,2.974,high
PKM-003,2025-12-01,K03,1,0.0,1.0,high
PKM-003,2025-12-01,K04,1,0.0,1.0,high
PKM-003,2025-12-01,K05,3,0.0,3.0,high
PKM-003,2025-12-01,K09,1,0.0,1.0,high
PKM-003,2025-12-01,K11,1,0.812,1.812,high
PKM-003,2025-12-01,K12,1,0.0,1.0,high
PKM-003,2025-12-01,K13,2,0.0,2.0,high
PKM-003,2025-12-01,K14,2,0.0,2.0,high
PKM-004,2023-01-01,K02,1,0.0,1.0,high
PKM-004,2023-01-01,K12,1,0.0,1.0,high
PKM-004,2023-02-01,K01,2,0.0,2.0,high
PKM-004,2023-02-01,K02,1,0.0,1.0,high
PKM-004,2023-02-01,K05,2,0.0,2.0,high
PKM-004,2023-02-01,K07,1,0.0,1.0,high
PKM-004,2023-02-01,K12,1,0.0,1.0,high
PKM-004,2023-03-01,K01,1,0.0,1.0,high
PKM-004,2023-03-01,K02,1,0.0,1.0,high
PKM-004,2023-03-01,K13,1,0.0,1.0,high
PKM-004,2023-03-01,K16,1,0.0,1.0,high
PKM-004,2023-04-01,K07,2,0.0,2.0,high
PKM-004,2023-04-01,K14,1,0.0,1.0,high
PKM-004,2023-05-01,K01,1,0.0,1.0,high
PKM-004,2023-05-01,K02,1,0.0,1.0,high
PKM-004,2023-05-01,K04,1,0.0,1.0,high
PKM-004,2023-05-01,K14,1,0.0,1.0,high
PKM-004,2023-06-01,K01,3,0.0,3.0,high
PKM-004,2023-06-01,K02,1,0.0,1.0,high
PKM-004,2023-06-01,K13,1,0.0,1.0,high
PKM-004,2023-06-01,K15,1,0.0,1.0,high
PKM-004,2023-06-01,K16,1,0.0,1.0,high
PKM-004,2023-07-01,K02,1,0.0,1.0,high
PKM-004,2023-08-01,K02,1,0.0,1.0,high
PKM-004,2023-08-01,K05,1,0.0,1.0,high
PKM-004,2023-08-01,K11,1,0.0,1.0,high
PKM-004,2023-09-01,K05,1,0.0,1.0,high
PKM-004,2023-09-01,K08,1,0.0,1.0,high
PKM-004,2023-09-01,K15,1,0.0,1.0,high
PKM-004,2023-10-01,K01,1,0.0,1.0,high
PKM-004,2023-10-01,K06,1,0.0,1.0,high
PKM-004,2023-10-01,K08,1,0.0,1.0,high
PKM-004,2023-10-01,K11,2,0.0,2.0,high
PKM-004,2023-10-01,K14,2,0.0,2.0,high
PKM-004,2023-11-01,K01,2,0.0,2.0,high
PKM-004,2023-11-01,K02,1,0.0,1.0,high
PKM-004,2023-11-01,K06,1,0.0,1.0,high
PKM-004,2023-11-01,K11,1,0.0,1.0,high
PKM-004,2023-11-01,K16,1,0.0,1.0,high
PKM-004,2023-12-01,K01,1,0.0,1.0,high
PKM-004,2023-12-01,K03,1,0.0,1.0,high
PKM-004,2024-01-01,K01,1,0.0,1.0,high
PKM-004,2024-01-01,K02,1,0.0,1.0,high
PKM-004,2024-01-01,K11,1,0.0,1.0,high
PKM-004,2024-01-01,K12,1,0.0,1.0,high
PKM-004,2024-01-01,K13,2,0.0,2.0,high
PKM-004,2024-02-01,K02,1,0.0,1.0,high
PKM-004,2024-02-01,K06,1,0.0,1.0,high
PKM-004,2024-02-01,K11,1,0.0,1.0,high
PKM-004,2024-02-01,K12,1,0.0,1.0,high
PKM-004,2024-02-01,K13,1,0.0,1.0,high
PKM-004,2024-02-01,K15,1,0.0,1.0,high
PKM-004,2024-03-01,K01,2,0.0,2.0,high
PKM-004,2024-03-01,K03,1,0.0,1.0,high
PKM-004,2024-03-01,K05,2,0.0,2.0,high
PKM-004,2024-03-01,K11,1,0.0,1.0,high
PKM-004,2024-03-01,K14,1,0.0,1.0,high
PKM-004,2024-04-01,K11,1,0.0,1.0,high
PKM-004,2024-05-01,K01,1,0.0,1.0,high
PKM-004,2024-05-01,K05,2,0.0,2.0,high
PKM-004,2024-05-01,K11,1,0.0,1.0,high
PKM-004,2024-06-01,K01,1,0.0,1.0,high
PKM-004,2024-06-01,K11,1,0.0,1.0,high
PKM-004,2024-06-01,K14,1,0.0,1.0,high
PKM-004,2024-06-01,K16,1,0.0,1.0,high
PKM-004,2024-07-01,K02,1,0.0,1.0,high
PKM-004,2024-07-01,K03,1,0.0,1.0,high
PKM-004,2024-07-01,K07,1,0.0,1.0,high
PKM-004,2024-07-01,K15,2,0.0,2.0,high
PKM-004,2024-08-01,K02,1,0.0,1.0,high
PKM-004,2024-08-01,K03,1,0.0,1.0,high
PKM-004,2024-08-01,K06,1,0.0,1.0,high
PKM-004,2024-08-01,K13,1,0.0,1.0,high
PKM-004,2024-08-01,K15,1,0.0,1.0,high
PKM-004,2024-08-01,K16,1,0.0,1.0,high
PKM-004,2024-09-01,K14,1,0.0,1.0,high
PKM-004,2024-10-01,K02,1,0.0,1.0,high
PKM-004,2024-10-01,K06,1,0.0,1.0,high
PKM-004,2024-10-01,K11,1,0.0,1.0,high
PKM-004,2024-10-01,K15,2,0.0,2.0,high
PKM-004,2024-11-01,K01,1,0.0,1.0,high
PKM-004,2024-11-01,K02,1,0.0,1.0,high
PKM-004,2024-11-01,K05,1,0.0,1.0,high
PKM-004,2024-11-01,K13,1,0.0,1.0,high
PKM-004,2024-11-01,K14,1,0.0,1.0,high
PKM-004,2024-12-01,K01,2,0.0,2.0,high
PKM-004,2024-12-01,K03,1,0.0,1.0,high
PKM-004,2024-12-01,K05,1,0.0,1.0,high
PKM-004,2025-01-01,K01,0,0.351,0.351,high
PKM-004,2025-01-01,K02,3,0.0,3.0,high
PKM-004,2025-01-01,K03,1,0.0,1.0,high
PKM-004,2025-01-01,K05,1,0.823,1.823,high
PKM-004,2025-01-01,K06,1,0.0,1.0,high
PKM-004,2025-01-01,K13,1,0.0,1.0,high
PKM-004,2025-01-01,K15,0,0.405,0.405,high
PKM-004,2025-02-01,K01,0,0.294,0.294,high
PKM-004,2025-02-01,K02,1,0.499,1.499,high
PKM-004,2025-02-01,K03,1,0.0,1.0,high
PKM-004,2025-02-01,K06,0,0.784,0.784,high
PKM-004,2025-02-01,K11,1,0.0,1.0,high
PKM-004,2025-02-01,K13,1,0.0,1.0,high
PKM-004,2025-02-01,K15,1,0.0,1.0,high
PKM-004,2025-03-01,K01,0,0.489,0.489,high
PKM-004,2025-03-01,K06,1,0.0,1.0,high
PKM-004,2025-03-01,K11,0,0.288,0.288,high
PKM-004,2025-04-01,K02,2,0.0,2.0,high
PKM-004,2025-04-01,K05,1,0.0,1.0,high
PKM-004,2025-04-01,K11,1,0.0,1.0,high
PKM-004,2025-04-01,K13,2,0.0,2.0,high
PKM-004,2025-04-01,K14,1,0.0,1.0,high
PKM-004,2025-04-01,K15,1,0.0,1.0,high
PKM-004,2025-05-01,K01,1,0.0,1.0,high
PKM-004,2025-05-01,K02,2,0.959,2.959,high
PKM-004,2025-05-01,K06,1,0.0,1.0,high
PKM-004,2025-05-01,K13,1,0.0,1.0,high
PKM-004,2025-06-01,K01,1,0.894,1.894,high
PKM-004,2025-06-01,K02,0,0.687,0.687,high
PKM-004,2025-06-01,K11,1,0.0,1.0,high
PKM-004,2025-06-01,K12,1,0.0,1.0,high
PKM-004,2025-07-01,K01,2,1.323,3.323,high
PKM-004,2025-07-01,K02,2,0.0,2.0,high
PKM-004,2025-07-01,K03,0,0.322,0.322,high
PKM-004,2025-07-01,K11,0,0.288,0.288,high
PKM-004,2025-07-01,K13,0,0.515,0.515,high
PKM-004,2025-08-01,K01,0,0.979,0.979,high
PKM-004,2025-08-01,K02,0,0.999,0.999,high
PKM-004,2025-08-01,K05,1,0.0,1.0,high
PKM-004,2025-08-01,K06,0,1.441,1.441,high
PKM-004,2025-09-01,K03,0,0.322,0.322,high
PKM-004,2025-09-01,K13,2,0.515,2.515,high
PKM-004,2025-10-01,K01,2,1.834,3.834,high
PKM-004,2025-10-01,K10,1,0.0,1.0,high
PKM-004,2025-10-01,K12,1,0.0,1.0,high
PKM-004,2025-11-01,K01,1,0.353,1.353,high
PKM-004,2025-11-01,K02,0,0.452,0.452,high
PKM-004,2025-11-01,K04,1,0.0,1.0,high
PKM-004,2025-11-01,K06,1,0.253,1.253,high
PKM-004,2025-11-01,K15,1,0.0,1.0,high
PKM-004,2025-12-01,K03,1,0.948,1.948,high
PKM-004,2025-12-01,K05,1,0.0,1.0,high
PKM-004,2025-12-01,K06,1,0.0,1.0,high
PKM-004,2025-12-01,K13,1,0.0,1.0,high
PKM-005,2023-01-01,K03,2,0.0,2.0,high
PKM-005,2023-01-01,K05,1,0.0,1.0,high
PKM-005,2023-01-01,K11,1,0.0,1.0,high
PKM-005,2023-01-01,K12,1,0.0,1.0,high
PKM-005,2023-01-01,K13,1,0.0,1.0,high
PKM-005,2023-01-01,K14,1,0.0,1.0,high
PKM-005,2023-02-01,K07,1,0.0,1.0,high
PKM-005,2023-02-01,K11,2,0.0,2.0,high
PKM-005,2023-02-01,K12,1,0.0,1.0,high
PKM-005,2023-02-01,K13,2,0.0,2.0,high
PKM-005,2023-02-01,K14,1,0.0,1.0,high
PKM-005,2023-03-01,K01,1,0.0,1.0,high
PKM-005,2023-03-01,K02,3,0.0,3.0,high
PKM-005,2023-03-01,K05,1,0.0,1.0,high
PKM-005,2023-03-01,K11,1,0.0,1.0,high
PKM-005,2023-03-01,K14,1,0.0,1.0,high
PKM-005,2023-03-01,K15,1,0.0,1.0,high
PKM-005,2023-04-01,K02,2,0.0,2.0,high
PKM-005,2023-04-01,K03,1,0.0,1.0,high
PKM-005,2023-04-01,K07,1,0.0,1.0,high
PKM-005,2023-04-01,K09,1,0.0,1.0,high
PKM-005,2023-04-01,K13,1,0.0,1.0,high
PKM-005,2023-04-01,K15,1,0.0,1.0,high
PKM-005,2023-05-01,K02,1,0.0,1.0,high
PKM-005,2023-05-01,K05,1,0.0,1.0,high
PKM-005,2023-05-01,K06,1,0.0,1.0,high
PKM-005,2023-05-01,K11,1,0.0,1.0,high
PKM-005,2023-05-01,K13,1,0.0,1.0,high
PKM-005,2023-05-01,K14,2,0.0,2.0,high
PKM-005,2023-05-01,K15,1,0.0,1.0,high
PKM-005,2023-05-01,K16,1,0.0,1.0,high
PKM-005,2023-06-01,K01,1,0.0,1.0,high
PKM-005,2023-06-01,K03,2,0.0,2.0,high
PKM-005,2023-06-01,K07,1,0.0,1.0,high
PKM-005,2023-06-01,K08,1,0.0,1.0,high
PKM-005,2023-06-01,K12,1,0.0,1.0,high
PKM-005,2023-06-01,K13,1,0.0,1.0,high
PKM-005,2023-06-01,K15,1,0.0,1.0,high
PKM-005,2023-07-01,K01,1,0.0,1.0,high
PKM-005,2023-07-01,K02,3,0.0,3.0,high
PKM-005,2023-07-01,K05,1,0.0,1.0,high
PKM-005,2023-07-01,K06,1,0.0,1.0,high
PKM-005,2023-08-01,K01,1,0.0,1.0,high
PKM-005,2023-08-01,K16,1,0.0,1.0,high
PKM-005,2023-09-01,K02,1,0.0,1.0,high
PKM-005,2023-09-01,K03,1,0.0,1.0,high
PKM-005,2023-09-01,K07,1,0.0,1.0,high
PKM-005,2023-09-01,K13,1,0.0,1.0,high
PKM-005,2023-09-01,K14,2,0.0,2.0,high
PKM-005,2023-09-01,K16,1,0.0,1.0,high
PKM-005,2023-10-01,K02,1,0.0,1.0,high
PKM-005,2023-11-01,K01,1,0.0,1.0,high
PKM-005,2023-11-01,K05,1,0.0,1.0,high
PKM-005,2023-11-01,K07,1,0.0,1.0,high
PKM-005,2023-11-01,K11,1,0.0,1.0,high
PKM-005,2023-11-01,K13,2,0.0,2.0,high
PKM-005,2023-11-01,K15,1,0.0,1.0,high
PKM-005,2023-12-01,K01,4,0.0,4.0,high
PKM-005,2023-12-01,K02,2,0.0,2.0,high
PKM-005,2023-12-01,K06,2,0.0,2.0,high
PKM-005,2023-12-01,K11,1,0.0,1.0,high
PKM-005,2023-12-01,K12,1,0.0,1.0,high
PKM-005,2023-12-01,K13,1,0.0,1.0,high
PKM-005,2023-12-01,K14,1,0.0,1.0,high
PKM-005,2023-12-01,K15,1,0.0,1.0,high
PKM-005,2024-01-01,K01,2,0.0,2.0,high
PKM-005,2024-01-01,K05,1,0.0,1.0,high
PKM-005,2024-01-01,K11,1,0.0,1.0,high
PKM-005,2024-02-01,K01,4,0.0,4.0,high
PKM-005,2024-02-01,K02,4,0.0,4.0,high
PKM-005,2024-02-01,K06,1,0.0,1.0,high
PKM-005,2024-02-01,K11,2,0.0,2.0,high
PKM-005,2024-02-01,K14,1,0.0,1.0,high
PKM-005,2024-03-01,K01,1,0.0,1.0,high
PKM-005,2024-03-01,K02,1,0.0,1.0,high
PKM-005,2024-03-01,K12,1,0.0,1.0,high
PKM-005,2024-04-01,K02,3,0.0,3.0,high
PKM-005,2024-04-01,K03,2,0.0,2.0,high
PKM-005,2024-04-01,K12,1,0.0,1.0,high
PKM-005,2024-05-01,K02,5,0.0,5.0,high
PKM-005,2024-05-01,K03,1,0.0,1.0,high
PKM-005,2024-05-01,K06,1,0.0,1.0,high
PKM-005,2024-05-01,K11,2,0.0,2.0,high
PKM-005,2024-06-01,K02,2,0.0,2.0,high
PKM-005,2024-06-01,K04,1,0.0,1.0,high
PKM-005,2024-06-01,K06,2,0.0,2.0,high
PKM-005,2024-06-01,K11,2,0.0,2.0,high
PKM-005,2024-06-01,K12,2,0.0,2.0,high
PKM-005,2024-06-01,K13,1,0.0,1.0,high
PKM-005,2024-06-01,K15,1,0.0,1.0,high
PKM-005,2024-07-01,K02,1,0.0,1.0,high
PKM-005,2024-07-01,K04,1,0.0,1.0,high
PKM-005,2024-07-01,K12,1,0.0,1.0,high
PKM-005,2024-07-01,K13,1,0.0,1.0,high
PKM-005,2024-08-01,K01,1,0.0,1.0,high
PKM-005,2024-08-01,K02,2,0.0,2.0,high
PKM-005,2024-08-01,K03,1,0.0,1.0,high
PKM-005,2024-08-01,K05,2,0.0,2.0,high
PKM-005,2024-08-01,K16,1,0.0,1.0,high
PKM-005,2024-09-01,K01,3,0.0,3.0,high
PKM-005,2024-09-01,K02,1,0.0,1.0,high
PKM-005,2024-09-01,K05,1,0.0,1.0,high
PKM-005,2024-09-01,K15,1,0.0,1.0,high
PKM-005,2024-10-01,K01,2,0.0,2.0,high
PKM-005,2024-10-01,K02,1,0.0,1.0,high
PKM-005,2024-10-01,K03,1,0.0,1.0,high
PKM-005,2024-10-01,K11,1,0.0,1.0,high
PKM-005,2024-10-01,K13,1,0.0,1.0,high
PKM-005,2024-10-01,K15,1,0.0,1.0,high
PKM-005,2024-11-01,K01,3,0.0,3.0,high
PKM-005,2024-11-01,K02,3,0.0,3.0,high
PKM-005,2024-11-01,K05,1,0.0,1.0,high
PKM-005,2024-11-01,K08,1,0.0,1.0,high
PKM-005,2024-11-01,K13,1,0.0,1.0,high
PKM-005,2024-11-01,K14,1,0.0,1.0,high
PKM-005,2024-12-01,K01,2,0.0,2.0,high
PKM-005,2024-12-01,K02,1,0.0,1.0,high
PKM-005,2024-12-01,K06,1,0.0,1.0,high
PKM-005,2024-12-01,K07,1,0.0,1.0,high
PKM-005,2024-12-01,K12,1,0.0,1.0,high
PKM-005,2024-12-01,K13,2,0.0,2.0,high
PKM-005,2025-01-01,K02,2,0.0,2.0,high
PKM-005,2025-01-01,K11,3,0.0,3.0,high
PKM-005,2025-01-01,K13,1,0.0,1.0,high
PKM-005,2025-01-01,K14,1,0.0,1.0,high
PKM-005,2025-02-01,K01,2,0.489,2.489,high
PKM-005,2025-02-01,K02,0,0.999,0.999,high
PKM-005,2025-02-01,K04,1,0.0,1.0,high
PKM-005,2025-02-01,K11,1,0.288,1.288,high
PKM-005,2025-02-01,K12,1,0.0,1.0,high
PKM-005,2025-02-01,K13,1,0.0,1.0,high
PKM-005,2025-03-01,K01,1,2.915,3.915,high
PKM-005,2025-03-01,K02,2,0.0,2.0,high
PKM-005,2025-03-01,K08,1,0.0,1.0,high
PKM-005,2025-03-01,K13,1,0.0,1.0,high
PKM-005,2025-04-01,K01,3,0.994,3.994,high
PKM-005,2025-04-01,K02,1,0.0,1.0,high
PKM-005,2025-04-01,K03,1,0.0,1.0,high
PKM-005,2025-04-01,K13,1,0.0,1.0,high
PKM-005,2025-05-01,K01,0,0.788,0.788,high
PKM-005,2025-05-01,K02,2,0.0,2.0,high
PKM-005,2025-05-01,K04,1,0.0,1.0,high
PKM-005,2025-05-01,K09,0,0.464,0.464,high
PKM-005,2025-05-01,K11,2,0.0,2.0,high
PKM-005,2025-05-01,K14,1,0.0,1.0,high
PKM-005,2025-05-01,K15,1,0.0,1.0,high
PKM-005,2025-06-01,K02,0,0.971,0.971,high
PKM-005,2025-06-01,K03,1,0.0,1.0,high
PKM-005,2025-06-01,K05,1,0.0,1.0,high
PKM-005,2025-06-01,K06,1,0.0,1.0,high
PKM-005,2025-06-01,K12,1,0.0,1.0,high
PKM-005,2025-06-01,K14,1,0.627,1.627,high
PKM-005,2025-06-01,K15,2,0.0,2.0,high
PKM-005,2025-06-01,K16,1,0.0,1.0,high
PKM-005,2025-07-01,K01,0,0.998,0.998,high
PKM-005,2025-07-01,K02,1,0.0,1.0,high
PKM-005,2025-07-01,K05,1,0.892,1.892,high
PKM-005,2025-07-01,K11,1,0.0,1.0,high
PKM-005,2025-07-01,K14,1,0.627,1.627,high
PKM-005,2025-07-01,K15,1,0.0,1.0,high
PKM-005,2025-07-01,K16,1,0.0,1.0,high
PKM-005,2025-08-01,K02,2,0.0,2.0,high
PKM-005,2025-08-01,K03,1,0.0,1.0,high
PKM-005,2025-08-01,K05,1,0.0,1.0,high
PKM-005,2025-08-01,K11,1,0.0,1.0,high
PKM-005,2025-08-01,K12,0,0.716,0.716,high
PKM-005,2025-08-01,K14,1,0.0,1.0,high
PKM-005,2025-08-01,K15,1,0.0,1.0,high
PKM-005,2025-08-01,K16,0,0.608,0.608,high
PKM-005,2025-09-01,K01,2,0.0,2.0,high
PKM-005,2025-09-01,K02,1,0.0,1.0,high
PKM-005,2025-09-01,K03,1,0.996,1.996,high
PKM-005,2025-09-01,K05,2,1.645,3.645,high
PKM-005,2025-09-01,K11,1,0.0,1.0,high
PKM-005,2025-09-01,K13,4,0.0,4.0,high
PKM-005,2025-10-01,K01,6,0.834,6.834,high
PKM-005,2025-10-01,K02,1,0.0,1.0,high
PKM-005,2025-10-01,K11,1,0.0,1.0,high
PKM-005,2025-10-01,K14,1,1.253,2.253,high
PKM-005,2025-10-01,K16,1,0.0,1.0,high
PKM-005,2025-11-01,K01,2,1.397,3.397,high
PKM-005,2025-11-01,K02,0,0.971,0.971,high
PKM-005,2025-11-01,K05,1,0.823,1.823,high
PKM-005,2025-11-01,K09,2,0.0,2.0,high
PKM-005,2025-11-01,K11,1,0.0,1.0,high
PKM-005,2025-11-01,K13,1,0.274,1.274,high
PKM-005,2025-11-01,K14,1,0.627,1.627,high
PKM-005,2025-11-01,K15,2,0.0,2.0,high
PKM-005,2025-12-01,K01,1,0.0,1.0,high
PKM-005,2025-12-01,K02,1,0.0,1.0,high
PKM-005,2025-12-01,K03,0,0.322,0.322,high
PKM-005,2025-12-01,K04,2,0.0,2.0,high
PKM-005,2025-12-01,K05,1,0.0,1.0,high
PKM-005,2025-12-01,K11,2,0.0,2.0,high
PKM-005,2025-12-01,K12,0,0.716,0.716,high
PKM-005,2025-12-01,K13,0,0.515,0.515,high
PKM-005,2025-12-01,K15,1,0.0,1.0,high
PKM-006,2023-01-01,K02,2,0.0,2.0,high
PKM-006,2023-01-01,K13,1,0.0,1.0,high
PKM-006,2023-01-01,K14,1,0.0,1.0,high
PKM-006,2023-01-01,K15,2,0.0,2.0,high
PKM-006,2023-01-01,K16,1,0.0,1.0,high
PKM-006,2023-02-01,K01,1,0.0,1.0,high
PKM-006,2023-02-01,K02,1,0.0,1.0,high
PKM-006,2023-02-01,K04,1,0.0,1.0,high
